number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_softgate_score,attr_softgate_info.Sat,attr_softgate_info.Drift,attr_softgate_info.LagRatio,attr_softgate_info.THD,attr_softgate_info.z_sat,attr_softgate_info.z_drift,attr_softgate_info.z_lag,attr_softgate_info.z_thd,attr_CQ,attr_GR,attr_KR,attr_MC
37,COMPLETE,"[5.0, 3.885528207059875]",2025-09-04T15:02:55.920447,2025-09-04T15:10:48.812905,472.892458,0.017839293783275957,0.11424270603954521,0.04753384063514314,50.0,passed,0.6613861105929981,0.299,0.0005197007093681599,0.0,0.13533585691863953,0.7010000000000001,0.9994802992906319,0.0,0.8308301788517006,5.0,1.0,6.0,3.885528207059875
38,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:10:48.822914,2025-09-04T15:10:49.491512,0.668598,0.3573721566063337,0.4265803374196534,0.0364217160377238,50.0,penalized,0.28883696812101495,0.743,0.20445212751594025,2.4,5.44087666808278,0.257,0.7955478724840598,0.0,0.0,,,,
39,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:10:49.501520,2025-09-04T15:10:50.170118,0.668598,0.21288151200602484,0.323954470999344,0.08540281156400067,50.0,penalized,0.27695627104100484,0.81,0.15817491583598056,2.072,6.985729119451236,0.18999999999999995,0.8418250841640195,0.0,0.0,,,,
40,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:10:50.180126,2025-09-04T15:10:50.851727,0.671601,0.23247840347275367,0.3193884991518179,0.09945537261875069,50.0,penalized,0.2679669149336269,0.836,0.15773234026549252,2.072,7.762663010569816,0.16400000000000003,0.8422676597345075,0.0,0.0,,,,
41,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:10:50.861736,2025-09-04T15:10:51.563363,0.701627,0.24087152961289685,0.18990150595181884,0.0024303662245203942,50.0,penalized,0.4399408952573376,0.316,0.19783641897064966,2.436,1.9073441021857744,0.6839999999999999,0.8021635810293504,0.0,0.0,,,,
42,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:10:51.574372,2025-09-04T15:10:52.236964,0.662592,0.37974590906705363,0.4083943472670089,0.074426843336727,50.0,penalized,0.269819255620844,0.811,0.1853229775166238,2.4,8.29691518437936,0.18899999999999995,0.8146770224833761,0.0,0.0,,,,
43,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:10:52.247974,2025-09-04T15:10:52.929583,0.681609,0.37819047182152565,0.5674845216439202,0.03749983501101002,50.0,penalized,0.2885350078964978,0.743,0.20565996841400894,2.396,5.786470609158895,0.257,0.7943400315859911,0.0,0.0,,,,
44,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:10:52.940593,2025-09-04T15:10:53.609190,0.668597,0.4638948779449127,0.1265582503499961,0.02827630255843844,50.0,penalized,0.2999880564047269,0.731,0.17664777438109222,1.24,4.73463331718462,0.269,0.8233522256189078,0.0,0.0,,,,
45,COMPLETE,"[5.0, 2.8494333901039104]",2025-09-04T15:10:53.619199,2025-09-04T15:18:46.872979,473.25378,0.023682841312769033,0.022361187153156225,0.0842725753143242,50.0,passed,0.7080858453929295,0.37,0.07674197137766058,0.096,0.1569146470506213,0.63,0.9232580286223394,0.48,0.8038566911867233,5.0,1.0,6.0,2.8494333901039104
46,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:46.882988,2025-09-04T15:18:47.568601,0.685613,0.5869447672268552,0.4798027954868239,0.029625224504108552,50.0,penalized,0.2866996836960942,0.752,0.20040126521562318,2.388,5.824279728234551,0.248,0.7995987347843768,0.0,0.0,,,,
47,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:47.578610,2025-09-04T15:18:48.245205,0.666595,0.373455805497853,0.3341745433145486,0.041353924182313685,50.0,penalized,0.2882519485498873,0.751,0.19559220580045075,2.4,5.815368383235419,0.249,0.8044077941995492,0.0,0.0,,,,
48,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:48.255214,2025-09-04T15:18:48.922811,0.667597,0.31532620406400824,0.3332107939685015,0.08234546014285374,50.0,penalized,0.26917657433665176,0.822,0.17249370265339295,2.088,8.297538511191,0.17800000000000005,0.8275062973466071,0.0,0.0,,,,
49,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:48.932819,2025-09-04T15:18:49.595411,0.662592,0.23652675620252828,0.24962478248291936,0.04917229193924831,50.0,penalized,0.30202057344694266,0.73,0.16991770621222937,1.224,5.343275659683091,0.27,0.8300822937877707,0.0,0.0,,,,
50,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:49.605420,2025-09-04T15:18:50.265010,0.65959,0.5937639706441976,0.4083943472670089,0.074426843336727,50.0,penalized,0.2713333622678379,0.814,0.17506655092864837,2.388,10.28812010298261,0.18600000000000005,0.8249334490713516,0.0,0.0,,,,
51,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:50.276019,2025-09-04T15:18:50.941613,0.665594,0.373455805497853,0.3341745433145486,0.06564571097287002,50.0,penalized,0.2791289706478378,0.785,0.18448411740864878,2.4,7.634171098673869,0.21499999999999997,0.8155158825913512,0.0,0.0,,,,
52,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:50.952624,2025-09-04T15:18:51.625225,0.672601,0.373455805497853,0.3341745433145486,0.041353924182313685,50.0,penalized,0.2882519485498873,0.751,0.19559220580045075,2.4,5.815368383235419,0.249,0.8044077941995492,0.0,0.0,,,,
53,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:51.635234,2025-09-04T15:18:52.301829,0.666595,0.6859073133428892,0.24136286182596006,0.03561835625052052,50.0,penalized,0.28221344018483313,0.761,0.20574623926066749,2.4,6.030458536490318,0.239,0.7942537607393325,0.0,0.0,,,,
54,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:52.312839,2025-09-04T15:18:52.976431,0.663592,0.6218611234944266,0.16849560602976543,0.0660111891381709,50.0,penalized,0.278873732562411,0.789,0.17990506975035586,2.4,8.582474987204195,0.21099999999999997,0.8200949302496441,0.0,0.0,,,,
55,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:52.989444,2025-09-04T15:18:53.671053,0.681609,0.7093939250966802,0.18529824307023773,0.036988967722381645,50.0,penalized,0.2861993941271964,0.757,0.19540242349121426,2.4,6.062668058166626,0.243,0.8045975765087857,0.0,0.0,,,,
56,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:53.682062,2025-09-04T15:18:54.344654,0.662592,0.6343452862975965,0.4583810859228235,0.05737549345951399,50.0,penalized,0.28524193672294307,0.77,0.18103225310822768,2.384,9.064947561367195,0.22999999999999998,0.8189677468917723,0.0,0.0,,,,
57,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:54.355664,2025-09-04T15:18:55.021259,0.665595,0.435311791423462,0.24962478248291936,0.08721827436586217,50.0,penalized,0.2621894700459785,0.84,0.1752421198160861,2.092,9.453883136625477,0.16000000000000003,0.8247578801839139,0.0,0.0,,,,
58,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:55.033270,2025-09-04T15:18:55.706871,0.673601,0.5661566632342224,0.4798027954868239,0.0443042580604638,50.0,penalized,0.2851186896758498,0.764,0.18992524129660088,2.388,7.16438051487532,0.236,0.8100747587033992,0.0,0.0,,,,
59,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:55.716880,2025-09-04T15:18:56.383476,0.666596,0.6496289724093771,0.530320792938761,0.012788268823221295,50.0,penalized,0.3009085792516136,0.703,0.21216568299354577,2.384,4.393397484640514,0.29700000000000004,0.7878343170064542,0.0,0.0,,,,
60,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:56.394485,2025-09-04T15:18:57.074092,0.679607,0.4432483509059981,0.25336094942653004,0.06433973099912768,50.0,penalized,0.28152454881024513,0.78,0.18190180475901938,2.4,7.758016246546576,0.21999999999999997,0.8180981952409806,0.0,0.0,,,,
61,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:18:57.084101,2025-09-04T15:18:57.753700,0.669599,0.27407167274694827,0.30140988830584015,0.018521941544456674,50.0,penalized,0.32479621122322505,0.64,0.20481515510709977,1.52,3.6691784752104164,0.36,0.7951848448929002,0.0,0.0,,,,
62,COMPLETE,"[2.0, 4.726584867747521]",2025-09-04T15:18:57.764709,2025-09-04T15:27:00.193225,482.428516,0.054491652422439966,0.535987854467548,0.0019355085113247556,50.0,passed,0.6694034412237178,0.189,0.00037021433820111355,0.128,0.7694160207669277,0.8109999999999999,0.9996297856617989,0.6399999999999999,0.03822997404134043,2.0,4.0,6.0,4.726584867747521
63,COMPLETE,"[8.0, 4.330429574054154]",2025-09-04T15:27:00.206237,2025-09-04T15:35:04.018981,483.812744,0.039355550798491824,0.5121278912409327,0.06067447651188624,50.0,passed,0.6412134421770562,0.376,0.041811198337297927,0.048,0.258935032954477,0.624,0.958188801662702,0.23999999999999988,0.6763312088069038,8.0,1.0,9.0,4.330429574054154
64,COMPLETE,"[6.0, 5.903726594020888]",2025-09-04T15:35:04.028991,2025-09-04T15:43:08.103437,484.074446,0.054491652422439966,0.15655485837628175,0.034430780467640275,50.0,passed,0.665655347102567,0.241,0.03749522604199405,0.084,0.49848338554773836,0.759,0.9625047739580059,0.42000000000000004,0.3768957680653271,6.0,4.0,10.0,5.903726594020888
65,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:43:08.114447,2025-09-04T15:43:08.784045,0.669598,0.16095593618709902,0.143198885622698,0.09473281882933719,50.0,penalized,0.32966197209071857,0.698,0.10415211163712572,1.148,3.279579418058528,0.30200000000000005,0.8958478883628743,0.0,0.0,,,,
66,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:43:08.796056,2025-09-04T15:43:09.472660,0.676604,0.780937247256223,0.46009462606425666,0.074426843336727,50.0,penalized,0.27361152960453283,0.81,0.17155388158186866,2.38,10.934890670480517,0.18999999999999995,0.8284461184181313,0.0,0.0,,,,
67,COMPLETE,"[-5.0, -5.0]",2025-09-04T15:43:09.483670,2025-09-04T15:43:10.153268,0.669598,0.6369395683233816,0.24291876754602304,0.06538231265534969,50.0,penalized,0.27784940540900677,0.786,0.18820237836397277,2.4,8.380657514827659,0.21399999999999997,0.8117976216360272,0.0,0.0,,,,
68,COMPLETE,"[4.0, 6.048234312383529]",2025-09-04T15:43:10.165279,2025-09-04T15:51:13.740280,483.575001,0.054491652422439966,0.16888521590617497,0.017766519352954382,50.0,passed,0.6643790439690043,0.217,0.026693531339723665,0.1,0.6119902927842594,0.783,0.9733064686602764,0.5,0.2350121340196758,4.0,4.0,8.0,6.048234312383529
69,COMPLETE,"[5.0, 2.8494333901039104]",2025-09-04T15:51:13.752291,2025-09-04T15:59:18.251117,484.498826,0.023682841312769033,0.022361187153156225,0.0842725753143242,50.0,passed,0.7080858453929295,0.37,0.07674197137766058,0.096,0.1569146470506213,0.63,0.9232580286223394,0.48,0.8038566911867233,5.0,1.0,6.0,2.8494333901039104
70,COMPLETE,"[12.0, 4.658372658044855]",2025-09-04T15:59:18.263128,2025-09-04T16:07:21.481810,483.218682,0.054491652422439966,0.15655485837628175,0.09280597684120843,50.0,passed,0.5769129885595691,0.52,0.04230743511042259,0.044,0.29804061065130105,0.48,0.9576925648895774,0.21999999999999986,0.6274492366858737,12.0,3.0,15.0,4.658372658044855
71,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:07:21.492820,2025-09-04T16:07:22.165421,0.672601,0.6369395683233816,0.35960041038636237,0.03671777102772415,50.0,penalized,0.28520406342093235,0.758,0.19798374631627053,2.392,6.248845313055066,0.242,0.8020162536837294,0.0,0.0,,,,
72,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:07:22.176431,2025-09-04T16:07:22.853035,0.676604,0.3573721566063337,0.4265803374196534,0.01089253479343984,50.0,penalized,0.33522736158878974,0.59,0.23309055364484113,1.496,3.2688119411061836,0.41000000000000003,0.7669094463551589,0.0,0.0,,,,
73,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:07:22.864045,2025-09-04T16:07:23.539649,0.675604,0.18237806735524745,0.18529824307023773,0.06987936879507324,50.0,penalized,0.3080744747296135,0.736,0.1373021010815458,1.188,4.881323970256902,0.264,0.8626978989184542,0.0,0.0,,,,
74,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:07:23.550659,2025-09-04T16:07:24.229265,0.678606,0.6100458543092344,0.25336094942653004,0.030812621399842748,50.0,penalized,0.2846760596518794,0.754,0.20569576139248236,2.4,5.463268779179645,0.246,0.7943042386075176,0.0,0.0,,,,
75,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:07:24.241275,2025-09-04T16:07:24.918881,0.677606,0.6343452862975965,0.2914228237521285,0.013090900484407836,50.0,penalized,0.29772868532417235,0.704,0.22348525870331057,2.4,3.9840527559198544,0.29600000000000004,0.7765147412966894,0.0,0.0,,,,
76,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:07:24.930891,2025-09-04T16:07:25.631517,0.700626,0.10833931052897042,0.07987285866308844,0.06940990346014635,50.0,penalized,0.5693443210002518,0.436,0.024222715998992814,0.128,0.9456708521767446,0.5640000000000001,0.9757772840010072,0.6399999999999999,0.0,,,,
77,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:07:25.643528,2025-09-04T16:07:26.333144,0.689616,0.18237806735524745,0.5121278912409327,0.05584929113723266,50.0,penalized,0.30356724927068157,0.723,0.1735310029172736,1.22,5.9168537111647055,0.277,0.8264689970827264,0.0,0.0,,,,
78,COMPLETE,"[12.0, 3.830966354985728]",2025-09-04T16:07:26.344154,2025-09-04T16:15:29.660924,483.31677,0.054491652422439966,0.5121278912409327,0.06794593232560361,50.0,passed,0.6659022890533046,0.301,0.05183938067271028,0.076,0.3671514631140715,0.6990000000000001,0.9481606193272897,0.38,0.5410606711074106,12.0,2.0,14.0,3.830966354985728
79,COMPLETE,"[10.0, 3.800360572943026]",2025-09-04T16:15:29.670934,2025-09-04T16:23:33.490152,483.819218,0.03963322417286541,0.2575185373304756,0.09730997554098589,50.0,passed,0.5838518962814203,0.518,0.033567881155303535,0.028,0.21782453371901528,0.482,0.9664321188446965,0.14,0.7277193328512309,10.0,1.0,11.0,3.800360572943026
80,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:23:33.500160,2025-09-04T16:23:34.179768,0.679608,0.27221129035141,0.1305021055548174,0.06767880000902313,50.0,penalized,0.2986113054358326,0.757,0.14575477825666971,1.192,5.632908986863619,0.243,0.8542452217433303,0.0,0.0,,,,
81,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:23:34.190778,2025-09-04T16:23:34.878392,0.687614,0.3597319356994718,0.30140988830584015,0.09942628035826645,50.0,penalized,0.25866646594495424,0.854,0.16973413622018313,2.088,9.607694608565534,0.14600000000000002,0.8302658637798168,0.0,0.0,,,,
82,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:23:34.889402,2025-09-04T16:23:35.578017,0.688615,0.09155405140177147,0.41060342272047856,0.06564571097287002,50.0,penalized,0.6220683448380316,0.357,0.0199266206478735,0.152,1.1992810387861763,0.643,0.9800733793521265,0.7599999999999999,0.0,,,,
83,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:23:35.590028,2025-09-04T16:23:36.270636,0.680608,0.2972176150567207,0.5674845216439202,0.03749983501101002,50.0,penalized,0.2918722602166299,0.734,0.20491095913348054,2.4,5.380509093952725,0.266,0.7950890408665194,0.0,0.0,,,,
84,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:23:36.281646,2025-09-04T16:23:36.979269,0.697623,0.37034736991069467,0.35960041038636237,0.06794953923093071,50.0,penalized,0.2764358828740432,0.793,0.18405646850382712,2.4,7.756739708408378,0.20699999999999996,0.8159435314961729,0.0,0.0,,,,
85,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:23:36.989277,2025-09-04T16:23:37.674891,0.685614,0.36026529162441173,0.10712354278060228,0.0011752445891248032,50.0,penalized,0.4467161699302341,0.331,0.14973532027906347,1.528,1.8173579509891407,0.669,0.8502646797209366,0.0,0.0,,,,
86,COMPLETE,"[4.0, 4.4259987868978214]",2025-09-04T16:23:37.686901,2025-09-04T16:31:42.044601,484.3577,0.02712001196199898,0.5231786370070981,0.029164164316651277,50.0,passed,0.6965087695971299,0.217,0.03077297619730967,0.032,0.20739194541417078,0.783,0.9692270238026903,0.16000000000000003,0.7407600682322866,4.0,1.0,5.0,4.4259987868978214
87,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:31:42.056612,2025-09-04T16:31:42.725209,0.668597,0.40920374399295945,0.34546561915571394,0.09586558820088799,50.0,penalized,0.25759442372044083,0.852,0.17682230511823677,2.096,9.80906351846288,0.14800000000000002,0.8231776948817633,0.0,0.0,,,,
88,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:31:42.736219,2025-09-04T16:31:43.411823,0.675604,0.6218611234944266,0.4798027954868239,0.0660111891381709,50.0,penalized,0.27905788381048097,0.792,0.174968464758076,2.384,9.856950748504632,0.20799999999999996,0.825031535241924,0.0,0.0,,,,
89,COMPLETE,"[8.0, 3.4106317883004182]",2025-09-04T16:31:43.422832,2025-09-04T16:39:50.964005,487.541173,0.09204386121000924,0.021209471145828475,0.034430780467640275,50.0,passed,0.6564814473582368,0.214,0.003941375898711956,0.044,0.4465328346683407,0.786,0.9960586241012881,0.21999999999999986,0.44183395666457415,8.0,2.0,10.0,3.4106317883004182
90,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:50.975014,2025-09-04T16:39:51.649617,0.674603,0.36026529162441173,0.530320792938761,0.004710607651786729,50.0,penalized,0.3514414823367179,0.528,0.25503407065312833,1.484,2.494415666873631,0.472,0.7449659293468717,0.0,0.0,,,,
91,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:51.660627,2025-09-04T16:39:52.383273,0.722646,0.27221129035141,0.19597947799089468,0.09945537261875069,50.0,penalized,0.269531151540184,0.835,0.15287539383926407,2.064,7.533101817016344,0.16500000000000004,0.8471246061607359,0.0,0.0,,,,
92,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:52.395283,2025-09-04T16:39:53.092906,0.697623,0.21288151200602484,0.35960041038636237,0.09736665028083419,50.0,penalized,0.2705977408090093,0.829,0.15700903676396294,2.072,7.516186050055731,0.17100000000000004,0.8429909632360371,0.0,0.0,,,,
93,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:53.104917,2025-09-04T16:39:53.789528,0.684611,0.10325224706109237,0.5674845216439202,0.03749983501101002,50.0,penalized,0.39944433297115656,0.478,0.13302266811537383,1.18,3.8113136475529967,0.522,0.8669773318846261,0.0,0.0,,,,
94,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:53.800539,2025-09-04T16:39:54.487152,0.686613,0.27221129035141,0.5004076129104438,0.06606617864982761,50.0,penalized,0.2806419358112108,0.782,0.1826322567551567,2.4,7.222179353320912,0.21799999999999997,0.8173677432448433,0.0,0.0,,,,
95,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:54.500163,2025-09-04T16:39:55.189780,0.689617,0.29491799091135223,0.5723352078900291,0.05737549345951399,50.0,penalized,0.28733725940064525,0.756,0.19225096239741896,2.4,6.801382591551758,0.244,0.8077490376025811,0.0,0.0,,,,
96,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:55.200789,2025-09-04T16:39:55.903417,0.702628,0.3573721566063337,0.16888521590617497,0.05933980189566036,50.0,penalized,0.2943985444226176,0.753,0.1682058223095296,2.412,6.507291687268849,0.247,0.8317941776904704,0.0,0.0,,,,
97,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:55.915428,2025-09-04T16:39:56.622059,0.706631,0.09204386121000924,0.19597947799089468,0.06344597146745072,50.0,penalized,0.6163469497069972,0.36,0.006612201172010899,0.144,1.0839133924205195,0.64,0.9933877988279891,0.72,0.0,,,,
98,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:39:56.632070,2025-09-04T16:39:57.307671,0.675601,0.31532620406400824,0.3332107939685015,0.07274729237418966,50.0,penalized,0.27601219902697566,0.8,0.17595120389209726,2.4,7.722021171715483,0.19999999999999996,0.8240487961079027,0.0,0.0,,,,
99,COMPLETE,"[11.0, 3.3106466211318533]",2025-09-04T16:39:57.321684,2025-09-04T16:48:06.123355,488.801671,0.0929238349196842,0.023803272667420092,0.07529587011880073,50.0,passed,0.5811386677825651,0.402,0.001597111738133805,0.02,0.3910482171316059,0.598,0.9984028882618662,0.09999999999999998,0.5111897285854926,11.0,2.0,13.0,3.3106466211318533
100,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:48:06.134364,2025-09-04T16:48:06.816974,0.68261,0.31532620406400824,0.5231786370070981,0.029164164316651277,50.0,penalized,0.2950630442789788,0.72,0.21174782288408495,2.4,4.7993337830933935,0.28,0.788252177115915,0.0,0.0,,,,
101,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:48:06.826984,2025-09-04T16:48:07.509592,0.682608,0.37974590906705363,0.4083943472670089,0.074426843336727,50.0,penalized,0.269819255620844,0.811,0.1853229775166238,2.4,8.29691518437936,0.18899999999999995,0.8146770224833761,0.0,0.0,,,,
102,COMPLETE,"[-5.0, -5.0]",2025-09-04T16:48:07.520602,2025-09-04T16:48:08.206215,0.685613,0.0929238349196842,0.5231786370070981,0.07529587011880073,50.0,penalized,0.6100096484082933,0.368,0.00476140636682676,0.14,0.9863178672855397,0.632,0.9952385936331732,0.7,0.0,,,,
103,COMPLETE,"[5.0, 4.528372199965294]",2025-09-04T16:48:08.217225,2025-09-04T16:56:12.421910,484.204685,0.02712001196199898,0.07987285866308844,0.04617849964842498,50.0,passed,0.6411174039846455,0.317,0.003633393090577556,0.0,0.18809699097084095,0.683,0.9963666069094225,0.0,0.7648787612864488,5.0,1.0,6.0,4.528372199965294
104,COMPLETE,"[14.0, 2.4816044085456532]",2025-09-04T16:56:12.432920,2025-09-04T17:04:15.648981,483.216061,0.11338198123158749,0.021209471145828475,0.08721827436586217,50.0,passed,0.5513439829828171,0.441,0.006062252665341377,0.016,0.4351618154033904,0.5589999999999999,0.9939377473346587,0.08000000000000007,0.4560477307457621,14.0,1.0,15.0,2.4816044085456532
105,COMPLETE,"[12.0, 4.541078281782303]",2025-09-04T17:04:15.659990,2025-09-04T17:12:18.282140,482.62215,0.054491652422439966,0.15655485837628175,0.09730997554098589,50.0,passed,0.5701045732379205,0.533,0.04139507409671259,0.04,0.2919866329516054,0.46699999999999997,0.9586049259032874,0.20000000000000007,0.6350167088104933,12.0,3.0,15.0,4.541078281782303
106,COMPLETE,"[-5.0, -5.0]",2025-09-04T17:12:18.293150,2025-09-04T17:12:18.968754,0.675604,0.27407167274694827,0.2575185373304756,0.074426843336727,50.0,penalized,0.2795293407865775,0.797,0.16608263685368999,2.076,7.069939864120674,0.20299999999999996,0.83391736314631,0.0,0.0,,,,
107,COMPLETE,"[4.0, 6.048234312383529]",2025-09-04T17:12:18.979763,2025-09-04T17:20:21.831118,482.851355,0.054491652422439966,0.16888521590617497,0.017766519352954382,50.0,passed,0.6643790439690043,0.217,0.026693531339723665,0.1,0.6119902927842594,0.783,0.9733064686602764,0.5,0.2350121340196758,4.0,4.0,8.0,6.048234312383529
108,COMPLETE,"[-5.0, -5.0]",2025-09-04T17:20:21.842128,2025-09-04T17:20:22.518732,0.676604,0.40920374399295945,0.30140988830584015,0.06350640310588954,50.0,penalized,0.28071311731927395,0.78,0.18514753072290413,2.4,7.606767561788025,0.21999999999999997,0.8148524692770959,0.0,0.0,,,,
109,COMPLETE,"[-5.0, -5.0]",2025-09-04T17:20:22.530743,2025-09-04T17:20:23.252388,0.721645,0.7051386295810731,0.4265803374196534,0.0364217160377238,50.0,penalized,0.28488794147710983,0.763,0.1922482340915607,2.384,6.844331272378397,0.237,0.8077517659084393,0.0,0.0,,,,
110,COMPLETE,"[6.0, 5.730738325749363]",2025-09-04T17:20:23.263397,2025-09-04T17:28:26.192887,482.92949,0.039355550798491824,0.18529824307023773,0.03586781538652803,50.0,passed,0.689727410846307,0.212,0.03509667808958084,0.048,0.3011936785251912,0.788,0.9649033219104192,0.23999999999999988,0.623507901843511,6.0,1.0,7.0,5.730738325749363
111,COMPLETE,"[4.0, 4.161633680402172]",2025-09-04T17:28:26.204897,2025-09-04T17:36:28.397956,482.193059,0.023682841312769033,0.022361187153156225,0.01606644339929883,50.0,passed,0.7444338361571785,0.275,0.08060790672509836,0.108,0.18865674864618726,0.725,0.9193920932749017,0.54,0.7641790641922659,4.0,1.0,5.0,4.161633680402172
112,COMPLETE,"[11.0, 5.383540306044548]",2025-09-04T17:36:28.409966,2025-09-04T17:44:30.976497,482.566531,0.054491652422439966,0.16888521590617497,0.05612647361535459,50.0,passed,0.6613724025054009,0.279,0.04512485278442755,0.068,0.39078553719396875,0.721,0.9548751472155724,0.33999999999999997,0.511518078507539,11.0,3.0,14.0,5.383540306044548
113,COMPLETE,"[-5.0, -5.0]",2025-09-04T17:44:30.989509,2025-09-04T17:44:31.679125,0.689616,0.23652675620252828,0.24962478248291936,0.034430780467640275,50.0,penalized,0.3085952164347708,0.705,0.17861913426091694,1.536,4.5117073377937285,0.29500000000000004,0.8213808657390831,0.0,0.0,,,,
114,COMPLETE,"[11.0, 4.887196960118958]",2025-09-04T17:44:31.690134,2025-09-04T17:52:34.859562,483.169428,0.054491652422439966,0.11360045657727304,0.08915578149323974,50.0,passed,0.5756564278931039,0.505,0.03664076191840856,0.036,0.29773352650917617,0.495,0.9633592380815914,0.18000000000000005,0.6278330918635298,11.0,3.0,14.0,4.887196960118958
115,COMPLETE,"[-5.0, -5.0]",2025-09-04T17:52:34.870571,2025-09-04T17:52:35.562190,0.691619,0.373455805497853,0.3341745433145486,0.03311552961650686,50.0,penalized,0.291040780361826,0.739,0.20123687855269592,2.4,5.212171148685186,0.261,0.7987631214473041,0.0,0.0,,,,
116,COMPLETE,"[10.0, 2.597842118339373]",2025-09-04T17:52:35.573200,2025-09-04T18:00:38.891784,483.318584,0.08398264693926301,0.12353705159692778,0.072827319005333,50.0,passed,0.5988059548729712,0.388,0.05123457690483879,0.1,0.6103416036032765,0.612,0.9487654230951612,0.5,0.23707299549590444,10.0,16.0,26.0,2.597842118339373
117,COMPLETE,"[-5.0, -5.0]",2025-09-04T18:00:38.903795,2025-09-04T18:00:39.573393,0.669598,0.40920374399295945,0.19591333172268185,0.0019355085113247556,50.0,penalized,0.38847850080781077,0.447,0.2202859967687569,1.5,2.069329995808073,0.5529999999999999,0.7797140032312431,0.0,0.0,,,,
118,COMPLETE,"[5.0, 1.2782643593192997]",2025-09-04T18:00:39.584403,2025-09-04T18:08:42.183837,482.599434,0.16095593618709902,0.010530983739925457,0.09035820941915394,50.0,passed,0.6211049136500436,0.382,0.02933077488496652,0.076,0.45544957051485907,0.618,0.9706692251150335,0.38,0.4306880368564262,5.0,1.0,6.0,1.2782643593192997
119,COMPLETE,"[10.0, 4.216039902650014]",2025-09-04T18:08:42.194847,2025-09-04T18:16:45.085126,482.890279,0.039355550798491824,0.15655485837628175,0.09280597684120843,50.0,passed,0.584086852620014,0.5,0.02668449784792791,0.02,0.2169680916720158,0.5,0.9733155021520721,0.09999999999999998,0.7287898854099802,10.0,1.0,11.0,4.216039902650014
120,COMPLETE,"[9.0, 3.2978276286206105]",2025-09-04T18:16:45.096134,2025-09-04T18:24:47.716042,482.619908,0.0929238349196842,0.023803272667420092,0.034430780467640275,50.0,passed,0.6150876906663397,0.24,0.026270348397161775,0.024,0.47337888893747926,0.76,0.9737296516028382,0.12,0.408276388828151,9.0,2.0,11.0,3.2978276286206105
