number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_narma10_nrmse,attr_CQ,attr_GR,attr_KR,attr_MC
349,COMPLETE,"[7.0, 5.209409961148692]",2025-08-30T15:58:15.539754,2025-08-30T16:06:59.727337,524.187583,0.11099858056150919,0.11106081415946266,0.003854605928375191,20.0,passed,0.7895686268000233,7.0,3.0,10.0,5.209409961148692
350,COMPLETE,"[9.0, 4.073994324544078]",2025-08-30T16:06:59.739347,2025-08-30T16:15:43.430096,523.690749,0.08065931024913464,0.04565421619810617,0.0049996240875250795,20.0,passed,0.8212483066735234,9.0,1.0,10.0,4.073994324544078
351,COMPLETE,"[8.0, 4.763366937052336]",2025-08-30T16:15:43.442106,2025-08-30T16:24:27.273237,523.831131,0.10488131633358477,0.18521141270689095,0.002728184881014467,20.0,passed,0.7896621063281514,8.0,2.0,10.0,4.763366937052336
352,COMPLETE,"[11.0, 4.635079897223969]",2025-08-30T16:24:27.284247,2025-08-30T16:33:10.682231,523.397984,0.10488131633358477,0.18521141270689095,0.001552290209058368,20.0,passed,0.8117035832596197,11.0,2.0,13.0,4.635079897223969
353,COMPLETE,"[-5.0, -5.0]",2025-08-30T16:33:10.694242,2025-08-30T16:33:50.500374,39.806132,0.37683878850631397,0.18521141270689095,0.005765666057710698,20.0,penalized,1.005554472343902,,,,
354,COMPLETE,"[3.0, 5.64758212932201]",2025-08-30T16:33:50.512493,2025-08-30T16:42:34.960138,524.447645,0.13496960381203432,0.11106081415946266,0.004317229667924632,20.0,passed,0.7288288248030605,3.0,5.0,8.0,5.64758212932201
355,COMPLETE,"[10.0, 3.4664155951564197]",2025-08-30T16:42:34.970147,2025-08-30T16:51:18.583270,523.613123,0.057967664146678366,0.37191259892811696,0.001552290209058368,20.0,passed,0.8507065399993996,10.0,1.0,11.0,3.4664155951564197
356,COMPLETE,"[7.0, 4.027421053956055]",2025-08-30T16:51:18.594279,2025-08-30T17:00:01.592039,522.99776,0.06023544558388566,0.18084800801988868,0.004613675839682609,20.0,passed,0.8460761369319884,7.0,1.0,8.0,4.027421053956055
357,COMPLETE,"[-5.0, -5.0]",2025-08-30T17:00:01.604050,2025-08-30T17:00:41.725266,40.121216,0.3391507193534941,0.24546333865886927,0.0049996240875250795,20.0,penalized,1.007506529999409,,,,
358,COMPLETE,"[6.0, 5.4741361077173245]",2025-08-30T17:00:41.736426,2025-08-30T17:09:25.239459,523.503033,0.13377070047161815,0.06983337731496639,0.0049996240875250795,20.0,passed,0.7256872685385852,6.0,4.0,10.0,5.4741361077173245
359,COMPLETE,"[-5.0, -5.0]",2025-08-30T17:09:25.249469,2025-08-30T17:10:05.164046,39.914577,0.10488131633358477,0.18521141270689095,0.006757120934045845,20.0,penalized,0.9579628137952297,,,,
360,COMPLETE,"[3.0, 4.255621753456948]",2025-08-30T17:10:05.174559,2025-08-30T17:18:49.158148,523.983589,0.11187892946731332,0.5699294329470801,0.002728184881014467,20.0,passed,0.7362928552959016,3.0,2.0,5.0,4.255621753456948
361,COMPLETE,"[2.0, 5.623810063417332]",2025-08-30T17:18:49.170159,2025-08-30T17:27:32.451298,523.281139,0.12768524788954416,0.18521141270689095,0.005914027971932406,20.0,passed,0.7230949188844943,2.0,4.0,6.0,5.623810063417332
362,COMPLETE,"[5.0, 5.302063378592068]",2025-08-30T17:27:32.462308,2025-08-30T17:36:15.566086,523.103778,0.11099858056150919,0.11106081415946266,0.00454145878469977,20.0,passed,0.7892780457148043,5.0,3.0,8.0,5.302063378592068
363,COMPLETE,"[8.0, 4.76298356124288]",2025-08-30T17:36:15.577095,2025-08-30T17:44:59.614420,524.037325,0.08678236843528564,0.06038744658325829,0.007650703756295606,20.0,passed,0.818687425814774,8.0,1.0,9.0,4.76298356124288
364,COMPLETE,"[31.0, 3.6266245010262366]",2025-08-30T17:44:59.626431,2025-08-30T17:53:42.991850,523.365419,0.10488131633358477,0.02198886470094691,0.002892818387853994,20.0,passed,0.7475785255531697,31.0,2.0,33.0,3.6266245010262366
365,COMPLETE,"[4.0, 5.599508095781633]",2025-08-30T17:53:43.002859,2025-08-30T18:02:26.960032,523.957173,0.12768524788954416,0.06983337731496639,0.006807354828037712,20.0,passed,0.7318515023283723,4.0,3.0,7.0,5.599508095781633
366,COMPLETE,"[7.0, 5.147648699451503]",2025-08-30T18:02:26.971042,2025-08-30T18:11:10.465815,523.494773,0.12768524788954416,0.18521141270689095,0.0024200593010326055,20.0,passed,0.7217250974785543,7.0,4.0,11.0,5.147648699451503
367,COMPLETE,"[9.0, 5.2344803543758225]",2025-08-30T18:11:10.476825,2025-08-30T18:19:54.160640,523.683815,0.12768524788954416,0.06983337731496639,0.004014914223137685,20.0,passed,0.7299098560201077,9.0,3.0,12.0,5.2344803543758225
368,COMPLETE,"[-5.0, -5.0]",2025-08-30T18:19:54.171649,2025-08-30T18:20:34.108123,39.936474,0.12768524788954416,0.28197948982272675,0.007281425988830183,20.0,penalized,1.40045688513792,,,,
369,COMPLETE,"[-5.0, -5.0]",2025-08-30T18:20:34.118617,2025-08-30T18:21:13.890400,39.771783,0.3142908365609112,0.12719664130059466,0.001922854854451186,20.0,penalized,2.7325909838000983,,,,
370,COMPLETE,"[11.0, 5.14438429728597]",2025-08-30T18:21:13.901315,2025-08-30T18:29:57.415984,523.514669,0.12768524788954416,0.06983337731496639,0.00298090406862243,20.0,passed,0.7285519153069151,11.0,3.0,14.0,5.14438429728597
371,COMPLETE,"[-5.0, -5.0]",2025-08-30T18:29:57.427995,2025-08-30T18:30:37.102736,39.674741,0.4994710341385961,0.06983337731496639,0.007312217465291986,20.0,penalized,1.0053100491629972,,,,
372,COMPLETE,"[6.0, 5.325334575889519]",2025-08-30T18:30:37.113746,2025-08-30T18:39:20.588506,523.47476,0.11187892946731332,0.07750727804886583,0.005765666057710698,20.0,passed,0.782765490498009,6.0,3.0,9.0,5.325334575889519
373,COMPLETE,"[8.0, 4.824396272943751]",2025-08-30T18:39:20.598514,2025-08-30T18:48:03.805708,523.207194,0.10101914854589966,0.18521141270689095,0.0024200593010326055,20.0,passed,0.8242186322999763,8.0,2.0,10.0,4.824396272943751
374,COMPLETE,"[2.0, 5.38314616121777]",2025-08-30T18:48:03.817718,2025-08-30T18:56:46.799274,522.981556,0.12768524788954416,0.2720182272299335,0.0066064332965234335,20.0,passed,0.7887365785956709,2.0,4.0,6.0,5.38314616121777
375,COMPLETE,"[5.0, 5.33625073270321]",2025-08-30T18:56:46.811285,2025-08-30T19:05:30.106819,523.295534,0.11099858056150919,0.11106081415946266,0.004613675839682609,20.0,passed,0.7888631974929105,5.0,3.0,8.0,5.33625073270321
376,COMPLETE,"[23.0, 3.082899821793667]",2025-08-30T19:05:30.118830,2025-08-30T19:14:13.678224,523.559394,0.06970003754606036,0.025227788978875954,0.002728184881014467,20.0,passed,0.8155638829649914,23.0,1.0,24.0,3.082899821793667
377,COMPLETE,"[10.0, 4.903992835139491]",2025-08-30T19:14:13.690234,2025-08-30T19:22:56.727565,523.037331,0.10654316505126477,0.0949802874495004,0.002728184881014467,20.0,passed,0.7974646024332704,10.0,2.0,12.0,4.903992835139491
378,COMPLETE,"[3.0, 5.775064928992534]",2025-08-30T19:22:56.737573,2025-08-30T19:31:39.792704,523.055131,0.13496960381203432,0.08008125943190127,0.007650703756295606,20.0,passed,0.7260208801719997,3.0,4.0,7.0,5.775064928992534
379,COMPLETE,"[-5.0, -5.0]",2025-08-30T19:31:39.804714,2025-08-30T19:32:19.620689,39.815975,0.12768524788954416,0.2720182272299335,0.005625381610431703,20.0,penalized,0.9005460274191043,,,,
380,COMPLETE,"[2.0, 5.759542737700915]",2025-08-30T19:32:19.631546,2025-08-30T19:41:02.835314,523.203768,0.13496960381203432,0.11106081415946266,0.00629023466150719,20.0,passed,0.7282821184222482,2.0,5.0,7.0,5.759542737700915
381,COMPLETE,"[10.0, 2.993272621609119]",2025-08-30T19:41:02.847325,2025-08-30T19:49:45.872302,523.024977,0.03229990357395435,0.04565421619810617,0.003985717592238368,20.0,passed,0.862104567968147,10.0,1.0,11.0,2.993272621609119
382,COMPLETE,"[5.0, 4.799113875308899]",2025-08-30T19:49:45.883312,2025-08-30T19:58:28.798886,522.915574,0.08280641705098651,0.11106081415946266,0.0066064332965234335,20.0,passed,0.8288068405145087,5.0,1.0,6.0,4.799113875308899
383,COMPLETE,"[13.0, 3.523161048597909]",2025-08-30T19:58:28.809896,2025-08-30T20:07:12.554365,523.744469,0.059033085068623536,0.12719664130059466,0.001552290209058368,20.0,passed,0.8529856594273044,13.0,1.0,14.0,3.523161048597909
384,COMPLETE,"[21.0, 4.879294639834458]",2025-08-30T20:07:12.566376,2025-08-30T20:15:55.877749,523.311373,0.13377070047161815,0.06983337731496639,0.0013452368914151087,20.0,passed,0.744111102172589,21.0,6.0,27.0,4.879294639834458
385,COMPLETE,"[6.0, 4.664606585590502]",2025-08-30T20:15:55.889760,2025-08-30T20:24:39.483083,523.593323,0.08280641705098651,0.18521141270689095,0.005546198393448122,20.0,passed,0.8329181371033628,6.0,1.0,7.0,4.664606585590502
386,COMPLETE,"[-5.0, -5.0]",2025-08-30T20:24:39.494093,2025-08-30T20:25:19.311987,39.817894,0.3179161342029524,0.11174374074875434,0.0066064332965234335,20.0,penalized,3.7180753494524508,,,,
387,COMPLETE,"[7.0, 3.765900147710726]",2025-08-30T20:25:19.322997,2025-08-30T20:34:02.006962,522.683965,0.08280641705098651,0.5004194660156308,0.0017056119776671158,20.0,passed,0.8387293044863102,7.0,1.0,8.0,3.765900147710726
388,COMPLETE,"[12.0, 3.682799898450952]",2025-08-30T20:34:02.019973,2025-08-30T20:42:45.139668,523.119695,0.0645986382993966,0.11106081415946266,0.002173085191484494,20.0,passed,0.8469046276387231,12.0,1.0,13.0,3.682799898450952
389,COMPLETE,"[-5.0, -5.0]",2025-08-30T20:42:45.150678,2025-08-30T20:43:24.885366,39.734688,0.3489609670768426,0.18521141270689095,0.005356129806531788,20.0,penalized,1.005322097613865,,,,
390,COMPLETE,"[-5.0, -5.0]",2025-08-30T20:43:24.896862,2025-08-30T20:44:04.686696,39.789834,0.12309893942475952,0.3833079518689717,0.0049996240875250795,20.0,penalized,1.078420136607197,,,,
391,COMPLETE,"[6.0, 3.3864030106404575]",2025-08-30T20:44:04.697716,2025-08-30T20:52:47.964320,523.266604,0.06970003754606036,0.5722717094458769,0.001922854854451186,20.0,passed,0.8430134234346198,6.0,1.0,7.0,3.3864030106404575
392,COMPLETE,"[6.0, 5.586688964929967]",2025-08-30T20:52:47.976330,2025-08-30T21:01:31.384355,523.408025,0.13377070047161815,0.06983337731496639,0.0051805270105980475,20.0,passed,0.7242702727552713,6.0,4.0,10.0,5.586688964929967
393,COMPLETE,"[-5.0, -5.0]",2025-08-30T21:01:31.395365,2025-08-30T21:02:11.310059,39.914694,0.4494085548661601,0.11106081415946266,0.004317229667924632,20.0,penalized,1.0272496323469986,,,,
394,COMPLETE,"[5.0, 4.137447269266702]",2025-08-30T21:02:11.322069,2025-08-30T21:10:54.836650,523.514581,0.057967664146678366,0.16618422924512483,0.007650703756295606,20.0,passed,0.8462961255577699,5.0,1.0,6.0,4.137447269266702
395,COMPLETE,"[9.0, 4.353522931212473]",2025-08-30T21:10:54.865676,2025-08-30T21:19:38.104285,523.238609,0.08678236843528564,0.12719664130059466,0.002528186278139046,20.0,passed,0.8290098042279925,9.0,1.0,10.0,4.353522931212473
396,COMPLETE,"[2.0, 5.435914166147848]",2025-08-30T21:19:38.116295,2025-08-30T21:28:21.260364,523.144069,0.13496960381203432,0.24546333865886927,0.004317229667924632,20.0,passed,0.7846417092691452,2.0,4.0,6.0,5.435914166147848
397,COMPLETE,"[8.0, 4.859619550306741]",2025-08-30T21:28:21.271373,2025-08-30T21:37:04.445506,523.174133,0.10460876754624077,0.18521141270689095,0.002728184881014467,20.0,passed,0.7936721392835671,8.0,2.0,10.0,4.859619550306741
398,COMPLETE,"[7.0, 4.855074371901327]",2025-08-30T21:37:04.457517,2025-08-30T21:45:47.759481,523.301964,0.08678236843528564,0.06983337731496639,0.007312217465291986,20.0,passed,0.8204592197037224,7.0,1.0,8.0,4.855074371901327
399,COMPLETE,"[-5.0, -5.0]",2025-08-30T21:45:47.771491,2025-08-30T21:46:27.427930,39.656439,0.45960166612953623,0.10596211558004508,0.005257016117639037,20.0,penalized,6.656141874503987,,,,
400,COMPLETE,"[2.0, 4.520999018509688]",2025-08-30T21:46:27.438941,2025-08-30T21:55:10.515298,523.076357,0.12768524788954416,0.48540706411145573,0.00298090406862243,20.0,passed,0.7565367322896852,2.0,4.0,6.0,4.520999018509688
401,COMPLETE,"[8.0, 4.563531728126632]",2025-08-30T21:55:10.526308,2025-08-30T22:03:53.534938,523.00863,0.08236208915794863,0.11106081415946266,0.004317229667924632,20.0,passed,0.8319207156827022,8.0,1.0,9.0,4.563531728126632
402,COMPLETE,"[3.0, 5.64758212932201]",2025-08-30T22:03:53.547949,2025-08-30T22:12:35.638366,522.090417,0.13496960381203432,0.11106081415946266,0.004317229667924632,20.0,passed,0.7288288248030605,3.0,5.0,8.0,5.64758212932201
403,COMPLETE,"[-5.0, -5.0]",2025-08-30T22:12:35.649375,2025-08-30T22:13:15.456935,39.80756,0.2805591056185016,0.10596211558004508,0.00298090406862243,20.0,penalized,6.1575371083204296,,,,
404,COMPLETE,"[8.0, 4.981708362782478]",2025-08-30T22:13:15.467350,2025-08-30T22:21:58.265720,522.79837,0.10488131633358477,0.11106081415946266,0.002892818387853994,20.0,passed,0.8011798696372612,8.0,2.0,10.0,4.981708362782478
405,COMPLETE,"[2.0, 5.380238971102036]",2025-08-30T22:21:58.276730,2025-08-30T22:30:40.990684,522.713954,0.12768524788954416,0.18521141270689095,0.004317229667924632,20.0,passed,0.7786262190841368,2.0,4.0,6.0,5.380238971102036
406,COMPLETE,"[3.0, 4.598718817879362]",2025-08-30T22:30:41.001694,2025-08-30T22:39:24.563417,523.561723,0.0986543924172179,0.5304650160396639,0.0037854629485406005,20.0,passed,0.7789044591314541,3.0,2.0,5.0,4.598718817879362
407,COMPLETE,"[5.0, 5.33625073270321]",2025-08-30T22:39:24.575427,2025-08-30T22:48:08.722622,524.147195,0.11099858056150919,0.11106081415946266,0.004613675839682609,20.0,passed,0.7888631974929105,5.0,3.0,8.0,5.33625073270321
408,COMPLETE,"[10.0, 5.033232269857346]",2025-08-30T22:48:08.733632,2025-08-30T22:56:51.746271,523.012639,0.11435977103449796,0.12719664130059466,0.001825545032359719,20.0,passed,0.8390447599140775,10.0,3.0,13.0,5.033232269857346
409,COMPLETE,"[4.0, 5.243333019973013]",2025-08-30T22:56:51.757281,2025-08-30T23:05:35.109614,523.352333,0.10460876754624077,0.18521141270689095,0.006507500879897017,20.0,passed,0.8412414370504925,4.0,2.0,6.0,5.243333019973013
410,COMPLETE,"[4.0, 5.747270041600863]",2025-08-30T23:05:35.121624,2025-08-30T23:14:18.104571,522.982947,0.13377070047161815,0.06983337731496639,0.007495660972219497,20.0,passed,0.7239973450333862,4.0,4.0,8.0,5.747270041600863
411,COMPLETE,"[6.0, 4.8035634688706645]",2025-08-30T23:14:18.114580,2025-08-30T23:23:01.891042,523.776462,0.08678236843528564,0.18521141270689095,0.0048618814084534084,20.0,passed,0.8269768879126046,6.0,1.0,7.0,4.8035634688706645
412,COMPLETE,"[8.0, 4.912990871198781]",2025-08-30T23:23:01.903053,2025-08-30T23:31:45.370691,523.467638,0.10654316505126477,0.18521141270689095,0.002728184881014467,20.0,passed,0.7867705718115029,8.0,2.0,10.0,4.912990871198781
413,COMPLETE,"[-5.0, -5.0]",2025-08-30T23:31:45.382701,2025-08-30T23:32:25.168417,39.785716,0.47737523919685015,0.06983337731496639,0.0051805270105980475,20.0,penalized,1.0051232457114059,,,,
414,COMPLETE,"[3.0, 5.666423512299107]",2025-08-30T23:32:25.178852,2025-08-30T23:41:07.635164,522.456312,0.13377070047161815,0.11106081415946266,0.0051805270105980475,20.0,passed,0.7279576611485142,3.0,5.0,8.0,5.666423512299107
415,COMPLETE,"[7.0, 3.9188337255512993]",2025-08-30T23:41:07.648176,2025-08-30T23:49:49.976111,522.327935,0.06023544558388566,0.1269897227208594,0.004613675839682609,20.0,passed,0.8460213248406994,7.0,1.0,8.0,3.9188337255512993
416,COMPLETE,"[-5.0, -5.0]",2025-08-30T23:49:49.988121,2025-08-30T23:50:29.758658,39.770537,0.14763663504856578,0.08008125943190127,0.007650703756295606,20.0,penalized,0.9239934373877766,,,,
417,COMPLETE,"[-5.0, -5.0]",2025-08-30T23:50:29.768684,2025-08-30T23:51:09.590172,39.821488,0.13496960381203432,0.1935883085913847,0.00629023466150719,20.0,penalized,0.9871396005238466,,,,
418,COMPLETE,"[3.0, 5.097163463565853]",2025-08-30T23:51:09.600826,2025-08-30T23:59:52.028936,522.42811,0.11099858056150919,0.2450215098416985,0.003854605928375191,20.0,passed,0.7689290566189674,3.0,3.0,6.0,5.097163463565853
419,COMPLETE,"[-5.0, -5.0]",2025-08-30T23:59:52.040947,2025-08-31T00:00:31.666496,39.625549,0.4396864014645277,0.23614393484600943,0.002728184881014467,20.0,penalized,1.0053292789201267,,,,
420,COMPLETE,"[11.0, 4.87422879959494]",2025-08-31T00:00:31.677505,2025-08-31T00:09:13.706480,522.028975,0.10488131633358477,0.12719664130059466,0.001922854854451186,20.0,passed,0.8074494095251351,11.0,2.0,13.0,4.87422879959494
421,COMPLETE,"[6.0, 3.62367616039403]",2025-08-31T00:09:13.716489,2025-08-31T00:17:55.534115,521.817626,0.059033085068623536,0.32194957188232004,0.00244117236519907,20.0,passed,0.8492322621554057,6.0,1.0,7.0,3.62367616039403
422,COMPLETE,"[-5.0, -5.0]",2025-08-31T00:17:55.545125,2025-08-31T00:18:35.308635,39.76351,0.13355240818277098,0.5891636555186637,0.004711778934906297,20.0,penalized,0.9838196345029384,,,,
423,COMPLETE,"[-5.0, -5.0]",2025-08-31T00:18:35.319125,2025-08-31T00:19:15.002305,39.68318,0.395712553633525,0.08008125943190127,0.007650703756295606,20.0,penalized,1.1460028757131213,,,,
424,COMPLETE,"[8.0, 5.341911400082629]",2025-08-31T00:19:15.012927,2025-08-31T00:27:57.161948,522.149021,0.11210785617625485,0.06983337731496639,0.0049996240875250795,20.0,passed,0.7797335218270838,8.0,3.0,11.0,5.341911400082629
425,COMPLETE,"[2.0, 4.5901035452442365]",2025-08-31T00:27:57.173958,2025-08-31T00:36:40.539915,523.365957,0.12768524788954416,0.501008584396451,0.003304177710015361,20.0,passed,0.7630403441106948,2.0,4.0,6.0,4.5901035452442365
426,COMPLETE,"[8.0, 3.3384954329496326]",2025-08-31T00:36:40.551926,2025-08-31T00:45:24.424686,523.87276,0.059033085068623536,0.4181507805333465,0.001922854854451186,20.0,passed,0.8480056601992729,8.0,1.0,9.0,3.3384954329496326
427,COMPLETE,"[3.0, 4.486741706754584]",2025-08-31T00:45:24.435696,2025-08-31T00:54:07.766491,523.330795,0.10654316505126477,0.5948156178357106,0.0051805270105980475,20.0,passed,0.7228136862490258,3.0,2.0,5.0,4.486741706754584
428,COMPLETE,"[3.0, 5.07102387170827]",2025-08-31T00:54:07.778501,2025-08-31T01:02:50.522710,522.744209,0.11099858056150919,0.28278416701536335,0.004613675839682609,20.0,passed,0.7202958380359679,3.0,3.0,6.0,5.07102387170827
429,COMPLETE,"[11.0, 5.1358696540110635]",2025-08-31T01:02:50.534720,2025-08-31T01:11:32.790877,522.256157,0.12768524788954416,0.06983337731496639,0.0033080710481368097,20.0,passed,0.7305181225854376,11.0,3.0,14.0,5.1358696540110635
430,COMPLETE,"[-5.0, -5.0]",2025-08-31T01:11:32.802887,2025-08-31T01:12:12.588339,39.785452,0.3365366444977443,0.18521141270689095,0.001552290209058368,20.0,penalized,1.0055652547690987,,,,
431,COMPLETE,"[3.0, 3.898670395457025]",2025-08-31T01:12:12.599327,2025-08-31T01:20:54.243205,521.643878,0.06970003754606036,0.5689230892793058,0.00627443177578397,20.0,passed,0.8403432089465636,3.0,1.0,4.0,3.898670395457025
432,COMPLETE,"[-5.0, -5.0]",2025-08-31T01:20:54.254214,2025-08-31T01:21:34.082908,39.828694,0.2611274009857615,0.10596211558004508,0.00629023466150719,20.0,penalized,8.566438898233418,,,,
433,COMPLETE,"[5.0, 4.335020447416432]",2025-08-31T01:21:34.093918,2025-08-31T01:30:17.551020,523.457102,0.10654316505126477,0.5021422690341928,0.002728184881014467,20.0,passed,0.8275443218219257,5.0,2.0,7.0,4.335020447416432
434,COMPLETE,"[-5.0, -5.0]",2025-08-31T01:30:17.562030,2025-08-31T01:30:57.364560,39.80253,0.2640331275939207,0.18521141270689095,0.0014645770330846979,20.0,penalized,7.3887278224575965,,,,
435,COMPLETE,"[49.0, 3.548884110784467]",2025-08-31T01:30:57.375964,2025-08-31T01:39:40.509805,523.133841,0.12768524788954416,0.02198886470094691,0.0011529866533854444,20.0,passed,0.7371287040577107,49.0,9.0,58.0,3.548884110784467
436,COMPLETE,"[11.0, 4.87422879959494]",2025-08-31T01:39:40.521815,2025-08-31T01:48:22.676236,522.154421,0.10488131633358477,0.12719664130059466,0.001922854854451186,20.0,passed,0.8074494095251351,11.0,2.0,13.0,4.87422879959494
437,COMPLETE,"[14.0, 3.7747411354849896]",2025-08-31T01:48:22.687246,2025-08-31T01:57:05.524889,522.837643,0.06970003754606036,0.18521141270689095,0.0016550408203898333,20.0,passed,0.8448751120377141,14.0,1.0,15.0,3.7747411354849896
438,COMPLETE,"[11.0, 5.1138638934538045]",2025-08-31T01:57:05.535899,2025-08-31T02:05:48.425031,522.889132,0.12768524788954416,0.06983337731496639,0.002992989156062102,20.0,passed,0.7284220195072201,11.0,3.0,14.0,5.1138638934538045
439,COMPLETE,"[7.0, 3.820686409979796]",2025-08-31T02:05:48.437042,2025-08-31T02:14:30.146250,521.709208,0.06023544558388566,0.24423163805181447,0.002892818387853994,20.0,passed,0.8501717558545314,7.0,1.0,8.0,3.820686409979796
440,COMPLETE,"[23.0, 3.5699165014231653]",2025-08-31T02:14:30.156260,2025-08-31T02:23:12.411427,522.255167,0.06970003754606036,0.043848997420131375,0.0016550408203898333,20.0,passed,0.8314360198987312,23.0,1.0,24.0,3.5699165014231653
441,COMPLETE,"[3.0, 5.755861501793073]",2025-08-31T02:23:12.424439,2025-08-31T02:31:54.808900,522.384461,0.13496960381203432,0.08008125943190127,0.007222576696538095,20.0,passed,0.7274170065346373,3.0,4.0,7.0,5.755861501793073
442,COMPLETE,"[8.0, 4.429553582322551]",2025-08-31T02:31:54.819909,2025-08-31T02:40:36.511469,521.69156,0.08778041491197253,0.18521141270689095,0.0024200593010326055,20.0,passed,0.8308231732407965,8.0,1.0,9.0,4.429553582322551
443,COMPLETE,"[34.0, 2.8072376129830983]",2025-08-31T02:40:36.522479,2025-08-31T02:49:18.389982,521.867503,0.06023544558388566,0.02198886470094691,0.0014832968739299968,20.0,passed,0.8200083262392416,34.0,1.0,35.0,2.8072376129830983
444,COMPLETE,"[-5.0, -5.0]",2025-08-31T02:49:18.401993,2025-08-31T02:49:58.169636,39.767643,0.2617789501175658,0.06983337731496639,0.004014914223137685,20.0,penalized,6.339401481411927,,,,
445,COMPLETE,"[-5.0, -5.0]",2025-08-31T02:49:58.180645,2025-08-31T02:50:37.847977,39.667332,0.25052083404204134,0.18521141270689095,0.001552290209058368,20.0,penalized,8.917836379174297,,,,
446,COMPLETE,"[-5.0, -5.0]",2025-08-31T02:50:37.859369,2025-08-31T02:51:17.570457,39.711088,0.2749000175022469,0.5969440713754134,0.003854605928375191,20.0,penalized,2.641989695695767,,,,
447,COMPLETE,"[2.0, 5.671455904422382]",2025-08-31T02:51:17.581467,2025-08-31T02:59:59.339322,521.757855,0.12768524788954416,0.18521141270689095,0.006782165390334283,20.0,passed,0.6734335339265103,2.0,4.0,6.0,5.671455904422382
448,COMPLETE,"[8.0, 4.8814033645926145]",2025-08-31T02:59:59.350332,2025-08-31T03:08:42.399078,523.048746,0.08678236843528564,0.06545477984081383,0.007650703756295606,20.0,passed,0.8197912221946346,8.0,1.0,9.0,4.8814033645926145
449,COMPLETE,"[11.0, 5.14438429728597]",2025-08-31T03:08:42.410087,2025-08-31T03:17:24.256034,521.845947,0.12768524788954416,0.06983337731496639,0.00298090406862243,20.0,passed,0.7285519153069151,11.0,3.0,14.0,5.14438429728597
450,COMPLETE,"[-5.0, -5.0]",2025-08-31T03:17:24.267044,2025-08-31T03:18:03.989015,39.721971,0.13377070047161815,0.12719664130059466,0.0047562820007953106,20.0,penalized,0.9107125343183773,,,,
451,COMPLETE,"[15.0, 4.9648631411172754]",2025-08-31T03:18:03.998898,2025-08-31T03:26:46.539866,522.540968,0.12768524788954416,0.06983337731496639,0.0019605770059366117,20.0,passed,0.7289031383096939,15.0,4.0,19.0,4.9648631411172754
452,COMPLETE,"[8.0, 3.0979957788668973]",2025-08-31T03:26:46.551877,2025-08-31T03:35:27.821225,521.269348,0.059033085068623536,0.5591142092930963,0.001552290209058368,20.0,passed,0.8480604614990471,8.0,1.0,9.0,3.0979957788668973
453,COMPLETE,"[8.0, 4.669449572154958]",2025-08-31T03:35:27.833236,2025-08-31T03:44:09.924869,522.091633,0.08678236843528564,0.11106081415946266,0.003985717592238368,20.0,passed,0.8252706315344939,8.0,1.0,9.0,4.669449572154958
454,COMPLETE,"[2.0, 5.222683785595106]",2025-08-31T03:44:09.936880,2025-08-31T03:52:52.171860,522.23498,0.13377070047161815,0.2975604152216082,0.0041295356311067625,20.0,passed,0.7407954630900172,2.0,4.0,6.0,5.222683785595106
455,COMPLETE,"[9.0, 5.216013356491934]",2025-08-31T03:52:52.181868,2025-08-31T04:01:33.622951,521.441083,0.13496960381203432,0.06983337731496639,0.002992989156062102,20.0,passed,0.7277593292709283,9.0,5.0,14.0,5.216013356491934
456,COMPLETE,"[8.0, 4.671627545189192]",2025-08-31T04:01:33.633960,2025-08-31T04:10:16.492417,522.858457,0.08678236843528564,0.19450493642627448,0.003985717592238368,20.0,passed,0.8259822910429991,8.0,1.0,9.0,4.671627545189192
457,COMPLETE,"[18.0, 4.278222364751456]",2025-08-31T04:10:16.504427,2025-08-31T04:18:58.941384,522.436957,0.12768524788954416,0.01782971639592038,0.007312217465291986,20.0,passed,0.7774698714291666,18.0,2.0,20.0,4.278222364751456
458,COMPLETE,"[-5.0, -5.0]",2025-08-31T04:18:58.952393,2025-08-31T04:19:38.687911,39.735518,0.20459901588534413,0.18521141270689095,0.0016550408203898333,20.0,penalized,8.789566072585874,,,,
459,COMPLETE,"[10.0, 4.540713287840489]",2025-08-31T04:19:38.698918,2025-08-31T04:28:24.681164,525.982246,0.09954678299230468,0.041822117970183516,0.005765666057710698,20.0,passed,0.7910402699885059,10.0,1.0,11.0,4.540713287840489
460,COMPLETE,"[-5.0, -5.0]",2025-08-31T04:28:24.693176,2025-08-31T04:29:04.251846,39.55867,0.4776519565339974,0.025227788978875954,0.0011077521356995096,20.0,penalized,1.0171258515735007,,,,
461,COMPLETE,"[-5.0, -5.0]",2025-08-31T04:29:04.262246,2025-08-31T04:29:43.976238,39.713992,0.38415279556559867,0.46832197669008385,0.0051805270105980475,20.0,penalized,1.9643003783252009,,,,
462,COMPLETE,"[7.0, 5.2474190793941515]",2025-08-31T04:29:43.986319,2025-08-31T04:38:25.844588,521.858269,0.11435977103449796,0.11284195520462634,0.0036481642401193395,20.0,passed,0.7815950085330433,7.0,3.0,10.0,5.2474190793941515
463,COMPLETE,"[9.0, 3.7425721161335987]",2025-08-31T04:38:25.856598,2025-08-31T04:47:08.482985,522.626387,0.0645986382993966,0.26670490968175864,0.002173085191484494,20.0,passed,0.8472217024518701,9.0,1.0,10.0,3.7425721161335987
