number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,param_weight_2,param_weight_3,param_weight_4,param_weight_5,param_weight_6,param_weight_7,param_weight_8,param_weight_9,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
304,COMPLETE,[0.03768589929662104],2025-09-18T23:22:48.711896,2025-09-18T23:32:39.325811,590.613915,0.05134894545768688,0.2,0.05015322173264394,50.0,4,2.5340020903692304,0.1374243548452586,0.10912790647381859,0.8071143082770682,0.8329185440284921,,,,,,,32.0,10.0,42.0,5.379799327902145,random,"[0.07284291275956771, 0.057844146911641074, 0.4278175961679166, 0.44149534416087466]"
305,COMPLETE,[0.0456383547518692],2025-09-18T23:32:39.340824,2025-09-18T23:43:57.943463,678.602639,0.048042898872521826,0.2,0.05005412333307817,50.0,7,0.6822167794794933,0.5371786701652629,0.7706108083913134,0.7533787788570717,0.3814495803470359,0.4807675173258716,0.22391532055864113,0.06736344238385464,,,,33.0,8.0,41.0,5.590925804120746,random,"[0.16710258068722075, 0.23971736396018378, 0.23435691916671442, 0.11865923354409641, 0.14955451010559567, 0.06965434407372123, 0.020955048462467662]"
306,COMPLETE,[0.06464200912256153],2025-09-18T23:43:57.959213,2025-09-18T23:54:47.445132,649.485919,0.051222873052084714,0.2,0.047574614897211175,50.0,6,1.3285789035222804,0.5713859774436384,0.015584465575777862,0.15207375025849734,0.04472685367505158,0.18403316045471438,0.10585216500504423,,,,,39.0,8.0,47.0,5.438372130139854,random,"[0.5321870126469032, 0.014515319776621271, 0.14164098883589427, 0.041658443822711416, 0.17140787796113438, 0.09859035695673554]"
307,COMPLETE,[0.05415443834041577],2025-09-18T23:54:47.461323,2025-09-19T00:08:44.913435,837.452112,0.05187294452672393,0.2,0.05482733553386139,50.0,10,1.3452729560097136,0.3484276914436242,0.9202370204474616,0.4941320685754412,0.689358259261348,0.014541897719692855,0.8234396298894137,0.44103100553935237,0.20755543994714423,0.4639418405136542,0.7302599762672832,34.0,9.0,43.0,5.274237048229293,random,"[0.06788092617956316, 0.17928121899232694, 0.09626715468839682, 0.1343012574985392, 0.002833062669420306, 0.16042308376311729, 0.08592196850335362, 0.04043609576163229, 0.09038547337335726, 0.14226975857029314]"
308,COMPLETE,[0.09978622326442753],2025-09-19T00:08:44.929271,2025-09-19T00:18:36.619730,591.690459,0.05261183560369385,0.2,0.03637253764584742,50.0,4,2.716773003175065,0.8384495447666814,0.011993549610559512,0.09263856442108559,0.18995242313135272,,,,,,,42.0,12.0,54.0,5.373940920306954,random,"[0.7400038164242256, 0.010585338783572337, 0.08176149852731006, 0.1676493462648919]"
309,COMPLETE,[0.3385387255036279],2025-09-19T00:18:36.635744,2025-09-19T00:28:22.429060,585.793316,0.050735403107177376,0.2,0.05196152066381396,50.0,4,2.743127921710605,0.7392419090765942,0.38991472341065364,0.8038319537750114,0.18359865695552793,,,,,,,37.0,7.0,44.0,4.797216945313526,random,"[0.349261251311685, 0.18421859276534117, 0.3797773781122145, 0.08674277781075923]"
310,COMPLETE,[0.027853491270177392],2025-09-19T00:28:22.444073,2025-09-19T00:40:41.489793,739.04572,0.04749661853616699,0.2,0.0498158608244581,50.0,8,2.420132293930495,0.5099679701821,0.28459294649700084,0.5114730435400656,0.8742844543273591,0.1197466295899504,0.6815301158907756,0.5271820070711013,0.08563809057137733,,,32.0,7.0,39.0,5.399142783867012,random,"[0.14187786708670766, 0.07917642400658606, 0.14229659259560762, 0.24323412618000076, 0.03331463423276878, 0.1896080633523166, 0.14666697342389842, 0.023825319122114108]"
311,COMPLETE,[0.039708199349044605],2025-09-19T00:40:41.506210,2025-09-19T00:50:49.458554,607.952344,0.04940544815392325,0.2,0.03438633347307108,50.0,5,1.6259228450435566,0.3855371134980007,0.9484619377999595,0.5237820332174822,0.867807771070663,0.21274997362703515,,,,,,24.0,9.0,33.0,5.842315139918282,random,"[0.13120920898058713, 0.32278848455810955, 0.17825787414644284, 0.2953395852251164, 0.07240484708974411]"
312,COMPLETE,[0.04862891293516381],2025-09-19T00:50:49.474517,2025-09-19T00:59:50.687690,541.213173,0.04790558527981374,0.2,0.04742048614434667,50.0,3,0.741163317405909,0.9485250540096248,0.48079081881780306,0.7070194535802744,,,,,,,,35.0,8.0,43.0,5.671195075429513,random,"[0.44399633441655983, 0.22505400387038677, 0.3309496617130533]"
313,COMPLETE,[0.04207268482875976],2025-09-19T00:59:50.703329,2025-09-19T01:12:59.143004,788.439675,0.04599274466705765,0.2,0.04547597298551599,50.0,9,2.2796755484501054,0.6509938304216673,0.9509692987901139,0.4651862260060656,0.4294802149451995,0.9547608154549245,0.9255541773284036,0.6568749163224249,0.5892341486247317,0.9719346112908602,,25.0,6.0,31.0,5.454690451003374,random,"[0.09871038534288218, 0.14419575354810962, 0.07053632381664347, 0.0651222108924206, 0.14477066233146169, 0.1403420512305368, 0.09960213612202912, 0.08934574668742742, 0.14737473002848908]"
314,COMPLETE,[0.04566391369547962],2025-09-19T01:12:59.159983,2025-09-19T01:23:51.610781,652.450798,0.05277612673844561,0.2,0.043014851162444294,50.0,6,1.1233286930647477,0.933713159259866,0.36038867328449437,0.9351675821267573,0.5888503837042696,0.5238765419762114,0.9298453800428653,,,,,35.0,9.0,44.0,5.4894326441600985,random,"[0.21857391269956658, 0.08436377021272592, 0.2189143801049828, 0.1378446165018246, 0.12263482035749122, 0.2176685001234088]"
315,COMPLETE,[0.04214307333951377],2025-09-19T01:23:51.627797,2025-09-19T01:33:36.396718,584.768921,0.051060881560371384,0.2,0.04256116645550195,50.0,4,2.879007098103805,0.43885194878579203,0.7354082477079863,0.05743409736144884,0.1965923740512357,,,,,,,30.0,10.0,40.0,5.401319989658062,random,"[0.307257610567105, 0.5148884073712767, 0.04021188368693093, 0.1376420983746873]"
316,COMPLETE,[0.030972036329895657],2025-09-19T01:33:36.412770,2025-09-19T01:42:36.552570,540.1398,0.046389815505632315,0.2,0.04990023325323063,50.0,3,2.1961842590579144,0.47933245204854563,0.6207662884400781,0.8759752093422316,,,,,,,,32.0,6.0,38.0,5.36141107342356,random,"[0.24256807397798788, 0.31414122355755636, 0.4432907024644558]"
317,COMPLETE,[0.031420054448818305],2025-09-19T01:42:36.567582,2025-09-19T01:53:23.544611,646.977029,0.05190944370232156,0.2,0.03399028321477213,50.0,6,0.5993554006797454,0.8072609994526209,0.901874267810878,0.745606337176809,0.04441512296459128,0.4933896172555297,0.3813271550646234,,,,,27.0,11.0,38.0,5.842395145371821,random,"[0.23926830674546842, 0.26731122784667966, 0.22099415915788512, 0.01316443042935985, 0.1462383273396995, 0.11302354848090747]"
318,COMPLETE,[0.036462503209936006],2025-09-19T01:53:23.560580,2025-09-19T02:04:06.966661,643.406081,0.05191653815353962,0.2,0.041767304968466104,50.0,6,1.4997517116903925,0.9174182608643906,0.896306001850833,0.1541023925348617,0.5824829428753515,0.13717976666872705,0.8784103920096922,,,,,31.0,9.0,40.0,5.509929561916348,random,"[0.2572753928693385, 0.25135479485665607, 0.0432155705557424, 0.1633480979839533, 0.03846988867451573, 0.24633625505979403]"
319,COMPLETE,[0.029451456882393773],2025-09-19T02:04:06.981675,2025-09-19T02:14:52.434449,645.452774,0.0527911448909345,0.2,0.048160202680223085,50.0,6,1.710537026059286,0.11830129236240138,0.44466003860563086,0.6808554965534882,0.586924672028935,0.13011031179674004,0.06628566627920901,,,,,33.0,10.0,43.0,5.404911643195545,random,"[0.058358790988819145, 0.21935366669175677, 0.33587041040290405, 0.2895337284751752, 0.06418425648618933, 0.03269914695515549]"
320,COMPLETE,[0.03081955157020765],2025-09-19T02:14:52.451219,2025-09-19T02:23:51.428845,538.977626,0.05066282921753238,0.2,0.04485399109662776,50.0,3,2.367487926011603,0.5905214330021538,0.9131876115123768,0.5658484051617027,,,,,,,,31.0,9.0,40.0,5.413995965155129,random,"[0.2853370574924298, 0.4412477709450579, 0.27341517156251227]"
321,COMPLETE,[0.02820285972719423],2025-09-19T02:23:51.444604,2025-09-19T02:32:47.676332,536.231728,0.047409752220430645,0.2,0.036955994690646664,50.0,3,1.344401437971599,0.42758795769182795,0.9712848623400672,0.49875087122025363,,,,,,,,26.0,9.0,35.0,5.748628603812157,random,"[0.22532810886740334, 0.5118427150849724, 0.2628291760476243]"
322,COMPLETE,[0.05067448472650269],2025-09-19T02:32:47.691953,2025-09-19T02:43:29.073957,641.382004,0.047711317553057485,0.2,0.04142102973634928,50.0,6,0.20576545753205,0.330194424152391,0.18613417929597134,0.11703760696302722,0.031992533613576006,0.36058536438881744,0.49033485134821536,,,,,33.0,9.0,42.0,5.733937982563351,random,"[0.2177662771263539, 0.1227572130429006, 0.07718738442522341, 0.021099371858722942, 0.23780938333762572, 0.32338037020917343]"
323,COMPLETE,[0.033006707166234335],2025-09-19T02:43:29.090972,2025-09-19T02:52:29.400382,540.30941,0.05120299684359419,0.2,0.034424556160422,50.0,3,2.1841745581104304,0.9013448695018145,0.18540813011838594,0.560416028951726,,,,,,,,31.0,10.0,41.0,5.441403557618103,random,"[0.5472084855087813, 0.11256169033188555, 0.34022982415933306]"
324,COMPLETE,[0.03766338120281764],2025-09-19T02:52:29.417264,2025-09-19T03:03:12.433601,643.016337,0.052101876374001425,0.2,0.032820991932629835,50.0,6,1.3249159496660858,0.4817477346801578,0.869923306464063,0.9381062642797695,0.6020249046899103,0.7432466283413192,0.9877464897253445,,,,,24.0,11.0,35.0,5.740733795693749,random,"[0.10421134843314891, 0.18818122904144377, 0.20293052096878977, 0.13022962557307394, 0.16077861457773981, 0.21366866140580376]"
325,COMPLETE,[0.05716980664808857],2025-09-19T03:03:12.449873,2025-09-19T03:16:19.358116,786.908243,0.047607268395380924,0.2,0.030674098328302556,50.0,9,1.2169624950297773,0.17507395217805236,0.31943833538767447,0.413145845230165,0.5042226103820545,0.8065340217699032,0.2360523409652076,0.6426521454769873,0.2965748110593073,0.9638550917739706,,21.0,6.0,27.0,5.902889896879761,random,"[0.04017716059688535, 0.07330688056107774, 0.09481151688897081, 0.11571243204298994, 0.1850889096657035, 0.0541708957514401, 0.1474801827201722, 0.06806000358524193, 0.22119201818751838]"
326,COMPLETE,[0.041941491686656125],2025-09-19T03:16:19.373811,2025-09-19T03:26:35.003909,615.630098,0.05154821855415066,0.2,0.040501907272752595,50.0,5,2.7912831399809557,0.1119648974225322,0.07385494161474747,0.9296945782151392,0.05037822522510965,0.8155298268785961,,,,,,28.0,11.0,39.0,5.508054905239669,random,"[0.05650733205771906, 0.03727369743553331, 0.4692056300932376, 0.025425282091143524, 0.4115880583223665]"
327,COMPLETE,[0.06351228355892352],2025-09-19T03:26:35.031934,2025-09-19T03:40:34.439890,839.407956,0.048384336025891324,0.2,0.04812950639364387,50.0,10,0.13206493999280633,0.7385202082647102,0.6188749337511148,0.02125228628201631,0.5122702975436065,0.6820754545783587,0.42631538785641876,0.28487486991280453,0.8472261004425304,0.9777956393598858,0.8910692405625746,38.0,9.0,47.0,5.672881822423818,random,"[0.12308107208914669, 0.10314110498637072, 0.003541885720476398, 0.08537447820045808, 0.11367404338529054, 0.07104931510101743, 0.047476973558395225, 0.1411978921868543, 0.16295848675459754, 0.14850474801739308]"
328,COMPLETE,[0.03987340872373344],2025-09-19T03:40:34.457906,2025-09-19T03:50:50.512020,616.054114,0.05028653447460533,0.2,0.03472661165767769,50.0,5,1.8786614398873387,0.9075542490658876,0.302410921011242,0.49832232283205297,0.4847964883062706,0.062095235191815396,,,,,,26.0,9.0,35.0,5.602872157343661,random,"[0.4024310983637542, 0.13409618127512438, 0.2209679475611395, 0.2149702714441476, 0.027534501355834354]"
329,COMPLETE,[0.03710648562987231],2025-09-19T03:50:50.528034,2025-09-19T04:03:08.957686,738.429652,0.04676041844382804,0.2,0.04364821684299644,50.0,8,2.338254198522092,0.7550023917150248,0.34139247792346616,0.1612915304242145,0.42067349974135476,0.7282047169969983,0.30006056173946416,0.15785177479389528,0.8658690782860583,,,28.0,6.0,34.0,5.589111957655907,random,"[0.20239473370974354, 0.09151764341153198, 0.04323768601009619, 0.1127706374088338, 0.19521103694518746, 0.0804377286171269, 0.042315585057218906, 0.2321149488402612]"
330,COMPLETE,[0.030507775495554546],2025-09-19T04:03:08.974172,2025-09-19T04:17:06.545072,837.5709,0.0507791916411521,0.2,0.03444609124097597,50.0,10,0.6182538439739134,0.29380076603405963,0.5939115301736156,0.2747110744882312,0.9563156707647349,0.5610617907758867,0.6111768278136123,0.1636766108538719,0.6396058808835242,0.38964526787708215,0.9919057395794126,26.0,10.0,36.0,5.859465141890188,random,"[0.053654291115952324, 0.10846092257418327, 0.050168105966268695, 0.17464365423747738, 0.1024618589756745, 0.11161393445459665, 0.0298908428530374, 0.11680568636918182, 0.07115754297320856, 0.18114316048041934]"
331,COMPLETE,[0.029566174810536455],2025-09-19T04:17:06.560746,2025-09-19T04:27:55.627193,649.066447,0.05184977542323887,0.2,0.04182856965185125,50.0,6,1.503472380437032,0.9932359478265164,0.8465129490526007,0.7225420539280063,0.53867868697942,0.20650189376031367,0.22253782091663474,,,,,31.0,9.0,40.0,5.441133893181007,random,"[0.2813692114252801, 0.23980473265937485, 0.20468559195849298, 0.15259979031032642, 0.05849896505690613, 0.06304170858961945]"
332,COMPLETE,[0.04227375666096352],2025-09-19T04:27:55.644201,2025-09-19T04:38:17.492657,621.848456,0.04999316555251471,0.2,0.04961735795788832,50.0,5,0.26106606775792207,0.9092409396184133,0.4199045548743186,0.6154725331954176,0.23329784276338508,0.9155050143572105,,,,,,36.0,10.0,46.0,5.585231336746262,random,"[0.29392732947641825, 0.13574116504365677, 0.19896178247774068, 0.075417426677718, 0.29595229632446635]"
333,COMPLETE,[0.033243068647279585],2025-09-19T04:38:17.508671,2025-09-19T04:49:03.390961,645.88229,0.049988740240206817,0.2,0.04477987113700598,50.0,6,0.7106946752212091,0.8406814184704147,0.3117285871847913,0.22162008145313522,0.6105493847843189,0.6616166274083527,0.8023083040750739,,,,,32.0,9.0,41.0,5.588732473677442,random,"[0.24378145425807993, 0.09039529915623971, 0.0642655642939499, 0.17704758740820828, 0.1918561063052812, 0.23265398857824102]"
334,COMPLETE,[0.039572031307044134],2025-09-19T04:49:03.407340,2025-09-19T05:01:19.514738,736.107398,0.046564379035464676,0.2,0.050408206221111335,50.0,8,1.066686585380638,0.9322903028769728,0.6125026712904423,0.5912791637341074,0.7609086153375908,0.5722077558671282,0.75793303402302,0.4574606345787826,0.5366389030159167,,,32.0,6.0,38.0,5.5309010346845895,random,"[0.17855790598847882, 0.1173102348704825, 0.11324537969040036, 0.14573384340049536, 0.10959270772494993, 0.14516394197924426, 0.08761564153405899, 0.10278034481188981]"
335,COMPLETE,[0.03762396408129916],2025-09-19T05:01:19.530299,2025-09-19T05:10:20.888934,541.358635,0.04816195127440112,0.2,0.04701853749205295,50.0,3,1.1370286617378071,0.7549579123489675,0.5643782921588195,0.5454063836124514,,,,,,,,34.0,8.0,42.0,5.548849384572549,random,"[0.4048590498005443, 0.30265747977995366, 0.292483470419502]"
336,COMPLETE,[0.08072479095034142],2025-09-19T05:10:20.904941,2025-09-19T05:24:19.011022,838.106081,0.045956835515357085,0.2,0.031945343027617215,50.0,10,1.548137485146592,0.3379470252726243,0.957408833716879,0.028821748495333616,0.24347805482736398,0.3546196910503839,0.6923220395982301,0.8936379438295705,0.34188748913620415,0.8192477146323538,0.4072988602126288,20.0,6.0,26.0,5.768965878917669,random,"[0.06656864936315565, 0.18858995103588352, 0.005677294741893804, 0.04796019508190926, 0.06985282338780764, 0.13637327644242667, 0.1760283905218945, 0.06734484011983186, 0.16137503744243054, 0.08022954186276654]"
337,COMPLETE,[0.03149544366068614],2025-09-19T05:24:19.027482,2025-09-19T05:35:33.827274,674.799792,0.048211113974310334,0.2,0.035441026620369256,50.0,7,0.731554259622234,0.1538665417547346,0.9145692634055838,0.15039972472602253,0.24753780754951513,0.8859982470743702,0.27548205460600395,0.561918273840469,,,,26.0,9.0,35.0,5.886723868594601,random,"[0.048237474638777825, 0.286719329269484, 0.04715062042997687, 0.07760360750059543, 0.27776225738131566, 0.08636418594289115, 0.1761625248369591]"
338,COMPLETE,[0.029250314989335193],2025-09-19T05:35:33.843543,2025-09-19T05:49:33.022054,839.178511,0.04805147150751892,0.2,0.036543299358685506,50.0,10,1.0019146894783182,0.2882335262633301,0.4488137346549103,0.03371160738395288,0.8492960998472273,0.5602742989163719,0.8355464708194126,0.863662221370602,0.40977194776854936,0.8247524312063854,0.6748611735463563,26.0,7.0,33.0,5.769707724166662,random,"[0.04979052248262431, 0.07752973998392532, 0.005823467405532191, 0.1467105409355302, 0.0967838489792686, 0.14433537930144708, 0.1491921977572429, 0.07078551771065922, 0.14247077708463293, 0.11657800835913718]"
339,COMPLETE,[0.06835346389868109],2025-09-19T05:49:33.037678,2025-09-19T05:58:30.704559,537.666881,0.05100266030045325,0.2,0.034670734759037154,50.0,3,2.3105907379946498,0.7576254505756052,0.14727832937152732,0.09114859595721038,,,,,,,,41.0,12.0,53.0,5.483159959550344,random,"[0.7606281244876673, 0.1478620330962108, 0.09150984241612206]"
340,COMPLETE,[0.18461759244235618],2025-09-19T05:58:30.719825,2025-09-19T06:09:15.647252,644.927427,0.05267585733536225,0.2,0.04543297967202825,50.0,6,0.042563853027422494,0.19932589705874362,0.24220512575467815,0.3885836496701961,0.9409059290639067,0.3758216153517547,0.5639302218651431,,,,,50.0,13.0,63.0,5.572796623263246,random,"[0.07353103278178412, 0.08934911772419964, 0.14334794175763185, 0.34709882526796465, 0.13864004590627135, 0.20803303656214833]"
341,COMPLETE,[0.05189747600928352],2025-09-19T06:09:15.663271,2025-09-19T06:20:29.017195,673.353924,0.04644922632641521,0.2,0.05296624688750788,50.0,7,2.9521232865054308,0.7088988274608252,0.5231996675027358,0.7890623367868138,0.6956697718763641,0.03081479756846347,0.5804586941128208,0.5364646496705593,,,,34.0,5.0,39.0,5.241492220778638,random,"[0.18343542947241684, 0.13538371343052286, 0.20417862609174178, 0.18001226470101764, 0.007973670440848697, 0.15020012125985294, 0.13881617460359924]"
342,COMPLETE,[0.05188894984852669],2025-09-19T06:20:29.034212,2025-09-19T06:30:43.451692,614.41748,0.04576952676082234,0.2,0.03749861529201918,50.0,5,2.4126865122078374,0.7849784991868153,0.8011054238236818,0.5133028120651782,0.36587537531250197,0.0868985121993124,,,,,,23.0,6.0,29.0,5.5379425736873635,random,"[0.3075740971157883, 0.31389302723881335, 0.20112480677049624, 0.14335907077100885, 0.034048998103893224]"
343,COMPLETE,[0.04586007168053884],2025-09-19T06:30:43.467944,2025-09-19T06:44:39.534264,836.06632,0.049783976812523355,0.2,0.033228178343539236,50.0,10,0.4117947081716238,0.703550131987667,0.05580395572398153,0.029871302783928383,0.2904432114945397,0.41765948619228666,0.8241066132204286,0.01566208197348673,0.4680513577085142,0.3727704132291676,0.7782208351298904,27.0,9.0,36.0,5.922700042402135,random,"[0.17783754886517386, 0.014105659642044568, 0.007550619390113894, 0.0734158185299348, 0.10557249001557463, 0.20831081316785255, 0.003958930773591455, 0.11831012803982813, 0.0942258036265925, 0.19671218794929363]"
344,COMPLETE,[0.04793215912268831],2025-09-19T06:44:39.551278,2025-09-19T06:57:49.105199,789.553921,0.05096858027576854,0.2,0.053304282789162175,50.0,9,2.5834823307011163,0.3565186937658251,0.1338307067944563,0.9155608514973784,0.5509349722894796,0.39546817370473497,0.01456416633023289,0.8233728105005761,0.5997976798614758,0.34918020113520004,,33.0,9.0,42.0,5.2418534743237535,random,"[0.08613168246023302, 0.03233228479351511, 0.22119119673985502, 0.13310089181647125, 0.09554152350574337, 0.003518570474954105, 0.19891940226564153, 0.14490567873601154, 0.08435876920757499]"
345,COMPLETE,[0.02653421065731481],2025-09-19T06:57:49.121166,2025-09-19T07:11:45.821402,836.700236,0.05068978619009088,0.2,0.041208976045129894,50.0,10,2.0775074202351185,0.3604818191594898,0.2714494565492775,0.16100282237112587,0.11460004571913683,0.3196689796086432,0.10493714086513076,0.9606607813325082,0.03326824601827117,0.3793642795972104,0.202569227164662,30.0,9.0,39.0,5.562101461439812,random,"[0.12396199183839572, 0.09334566551998788, 0.05536542896743972, 0.0394085059968868, 0.10992732874470608, 0.03608563957482868, 0.33035070731908306, 0.011440238653395362, 0.13045526634562946, 0.06965922703964725]"
346,COMPLETE,[0.02800983113290367],2025-09-19T07:11:45.837418,2025-09-19T07:21:33.484582,587.647164,0.04873239300997065,0.2,0.03496255592130714,50.0,4,1.1234361161180444,0.4116544592152502,0.19125601202340686,0.774330977694377,0.44459041868473026,,,,,,,25.0,9.0,34.0,5.750320365349937,random,"[0.2259563390739956, 0.10498005629547698, 0.42502878089782004, 0.2440348237327074]"
347,COMPLETE,[0.04016566513338435],2025-09-19T07:21:33.500700,2025-09-19T07:33:52.218280,738.71758,0.050336659960731694,0.2,0.03173572740678171,50.0,8,2.1539286780906526,0.49947134920725766,0.5413234598878666,0.84479893214035,0.8586624355695034,0.3202676445146653,0.364422333399757,0.9707049670422101,0.8151982661441313,,,23.0,9.0,32.0,5.686689673336089,random,"[0.09577867202946065, 0.10380423663688194, 0.16199872120939954, 0.16465718790669392, 0.061414553075574675, 0.06988166029203526, 0.18614247408438397, 0.15632249476557003]"
348,COMPLETE,[0.12448717070867195],2025-09-19T07:33:52.234516,2025-09-19T07:42:52.207159,539.972643,0.051794337735736336,0.2,0.05028149972958397,50.0,3,2.3077015548970765,0.5018775036274292,0.29832407814928436,0.20363716460957207,,,,,,,,38.0,10.0,48.0,5.132395875238952,random,"[0.49995829054630103, 0.2971832669571879, 0.20285844249651105]"
349,COMPLETE,[0.02936018005510318],2025-09-19T07:42:52.223183,2025-09-19T07:53:41.714506,649.491323,0.04805827829342808,0.2,0.04569487383983188,50.0,6,1.1538320915131401,0.42517164073577873,0.8108678643635806,0.8637074729109556,0.33336124015420343,0.9528344422992675,0.39674802355942473,,,,,31.0,7.0,38.0,5.599064030170014,random,"[0.11239926186181652, 0.21436272011042526, 0.2283315092505343, 0.08812807284566171, 0.2518933007987446, 0.10488513513281761]"
350,COMPLETE,[0.026388684520518273],2025-09-19T07:53:41.731271,2025-09-19T08:03:24.137064,582.405793,0.051261200946644755,0.2,0.04137889121737466,50.0,4,2.1235676234446457,0.4466690379163069,0.12317291899490322,0.13462064699760964,0.34420840940087155,,,,,,,31.0,9.0,40.0,5.399596645745208,random,"[0.42593819438813607, 0.11745620640944336, 0.12837262143132563, 0.328232977771095]"
351,COMPLETE,[0.028562471279463146],2025-09-19T08:03:24.152697,2025-09-19T08:15:40.162883,736.010186,0.05027035422409277,0.2,0.04810809070110807,50.0,8,2.275275639131385,0.9159325940304185,0.2742204620201874,0.3957019713687266,0.6461854098700356,0.5494475805566685,0.8621179014704307,0.7107947331384071,0.4539606277454048,,,33.0,9.0,42.0,5.38467680179932,random,"[0.1904874739346266, 0.0570299205988044, 0.08229455906280085, 0.1343878656811579, 0.11426919662196905, 0.17929557519324368, 0.14782473523054426, 0.09441067367685323]"
352,COMPLETE,[0.044887328811568775],2025-09-19T08:15:40.179056,2025-09-19T08:28:43.231334,783.052278,0.05029441247286361,0.2,0.05488463125032195,50.0,9,2.0797860921069002,0.7293739045624784,0.02391331819804622,0.22132324839367734,0.5451053415114017,0.7913605251554134,0.7645990217595127,0.9061595527074173,0.9620170425291141,0.6567922132195869,,34.0,9.0,43.0,5.233007081442821,random,"[0.13023035970131386, 0.004269744243799947, 0.039517462947706604, 0.09732904379506274, 0.14129812596768335, 0.1365198357223164, 0.16179559449231692, 0.17176899900540496, 0.11727083412439515]"
353,COMPLETE,[0.03651147572913913],2025-09-19T08:28:43.247348,2025-09-19T08:41:52.925130,789.677782,0.0465647330964927,0.2,0.053435452189757045,50.0,9,0.2893154139471248,0.7324875663190574,0.5694736819414068,0.5835815466472086,0.7736850012236203,0.2281649612086702,0.6912383689002815,0.39105766337017295,0.32827105991384525,0.9477342804896687,,35.0,7.0,42.0,5.5652483524444225,random,"[0.1396359658349184, 0.1085602148785397, 0.1112496329719588, 0.14748953752314292, 0.04349566626525063, 0.13177252652709387, 0.0745483159478714, 0.06257914620595185, 0.18066899384527244]"
354,COMPLETE,[0.04052907118898414],2025-09-19T08:41:52.942145,2025-09-19T08:54:10.125322,737.183177,0.05239214315047716,0.2,0.04451092271022676,50.0,8,0.3865251348623425,0.7234927133172689,0.7869315925988677,0.23326255834254278,0.9002739307238076,0.48158708485014096,0.7509471137854296,0.5141538605126609,0.9821897799417029,,,34.0,11.0,45.0,5.60766374377034,random,"[0.1346574432236181, 0.14646477331525615, 0.043415143135564084, 0.16756020272312402, 0.08963364017599669, 0.1397672934048716, 0.09569501254925099, 0.1828064914723184]"
355,COMPLETE,[0.022365765428337965],2025-09-19T08:54:10.143101,2025-09-19T09:03:58.290482,588.147381,0.04742706164792914,0.2,0.043960463265861977,50.0,4,0.8799150977524756,0.3108510559625335,0.8918646832263467,0.6222524259583957,0.6370811865846017,,,,,,,29.0,8.0,37.0,5.714863713406981,random,"[0.12625703694520654, 0.36224484395448164, 0.2527375925753418, 0.25876052652496995]"
356,COMPLETE,[0.04075861871702719],2025-09-19T09:03:58.306417,2025-09-19T09:16:14.713192,736.406775,0.04858182332739282,0.2,0.03487930245337082,50.0,8,2.6386805265242823,0.8882082723840954,0.703961634602492,0.08109727535587309,0.3936415247430924,0.7377677964774525,0.2967760424380971,0.056614543090420126,0.18288966172325213,,,25.0,7.0,32.0,5.539786709026909,random,"[0.2658544658405063, 0.21070659906950712, 0.024273668115007932, 0.11782299326296074, 0.22082530589404656, 0.08882965706327114, 0.01694560789409, 0.05474170286061021]"
357,COMPLETE,[0.11260049064360803],2025-09-19T09:16:14.729130,2025-09-19T09:26:28.474132,613.745002,0.04814594921069923,0.2,0.03684291399079988,50.0,5,0.14416808630355227,0.29732567873774607,0.594505225238729,0.5045297302540336,0.4017929124910836,0.8821384000574162,,,,,,38.0,10.0,48.0,5.807378201928106,random,"[0.11093033320308697, 0.2218061453914245, 0.18823685638437368, 0.14990639843317474, 0.3291202665879401]"
358,COMPLETE,[0.08987100809075059],2025-09-19T09:26:28.489709,2025-09-19T09:36:39.949393,611.459684,0.049226132276054255,0.2,0.04922907896234533,50.0,5,2.68420223549479,0.8693203969558125,0.9626099043294485,0.38554262292834285,0.25685990008387194,0.054014322089251575,,,,,,32.0,8.0,40.0,5.136008508894086,random,"[0.3438295244377982, 0.3807269526675238, 0.1524880092036901, 0.10159202246058324, 0.02136349123040469]"
359,COMPLETE,[0.172699341895347],2025-09-19T09:36:39.965406,2025-09-19T09:49:44.581781,784.616375,0.05106211795056565,0.2,0.030965314794688812,50.0,9,0.04298674257443891,0.7160197170238674,0.30728865499182745,0.6102521147913215,0.31116065339777793,0.0953282847597913,0.8402679717640948,0.24877347167541983,0.0828845109198336,0.6171495351873701,,43.0,13.0,56.0,5.846518430824519,random,"[0.18699304227719354, 0.080250360552953, 0.15937116923990596, 0.08126155723428263, 0.024895579770334464, 0.21944125368689754, 0.06496875323461988, 0.02164581014469512, 0.1611724738591179]"
360,COMPLETE,[0.031937982691335805],2025-09-19T09:49:44.599797,2025-09-19T10:00:01.730621,617.130824,0.05286691454355318,0.2,0.04584190634536922,50.0,5,0.97265895366111,0.2901304313502422,0.7046889961860064,0.6163693272545155,0.98294651773346,0.5168523989152374,,,,,,34.0,11.0,45.0,5.570468611930362,random,"[0.09325991035380675, 0.22651616483582693, 0.19812657340725492, 0.3159596313278375, 0.1661377200752739]"
