number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,param_weight_2,param_weight_3,param_weight_4,param_weight_5,param_weight_6,param_weight_7,param_weight_8,param_weight_9,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
54,COMPLETE,[0.13475768998113571],2025-09-17T01:07:28.978242,2025-09-17T01:19:40.062593,731.084351,0.049185521949649424,0.2,0.047420250924510604,50.0,8,1.8329365486950604,0.8581702068248028,0.9879274948260407,0.9683603058040811,0.029381987433011618,0.32193511157661,0.8539192271803587,0.2430680340854852,0.7000331830242912,,,31.0,8.0,39.0,5.308938778126403,gradient,"[0.17292072543554665, 0.199066732595061, 0.1951239570320048, 0.005920450909678026, 0.06486971068708522, 0.1720641558668491, 0.048978047070369915, 0.1410562204034052]"
55,COMPLETE,[0.18257128928581706],2025-09-17T01:19:40.078607,2025-09-17T01:33:26.438491,826.359884,0.04726441125064794,0.2,0.03372713137561745,50.0,10,1.3057649162346012,0.9034055909266051,0.6659817250057299,0.24046674792608133,0.43478653691999847,0.6677755748941079,0.023526610675416008,0.7076134109562299,0.34782995465876704,0.5743204093805838,0.12609156978374894,24.0,6.0,30.0,5.636501907335066,gradient,"[0.19254997032652588, 0.14194594617942755, 0.05125257762705701, 0.09266948934470355, 0.14232828357721045, 0.005014412389000935, 0.15081923628845814, 0.07413574602690677, 0.1224094458732809, 0.0268748923674288]"
56,COMPLETE,[0.2577318798715107],2025-09-17T01:33:26.455506,2025-09-17T01:47:12.480545,826.025039,0.048914090789664494,0.2,0.03181440045718701,50.0,10,0.16711636430336363,0.2611575518865634,0.8780220879309653,0.06977286126662322,0.7638999139599805,0.7114560191823178,0.19606004391971102,0.8562377019601854,0.9471716988453257,0.7604724642665187,0.06678156207618656,28.0,9.0,37.0,5.910762520868427,gradient,"[0.04738814007512327, 0.15932081378216315, 0.012660580171853718, 0.13861286363196548, 0.12909669757107217, 0.0355759224930922, 0.15536794500093692, 0.17186830254700397, 0.1379909384186186, 0.012117796308170593]"
57,COMPLETE,[0.17621728279666496],2025-09-17T01:47:12.496559,2025-09-17T01:56:26.551235,554.054676,0.05140670709520703,0.2,0.033431327444802254,50.0,3,1.4388707324148222,0.247006948691483,0.1445877857438113,0.4306266772723996,,,,,,,,23.0,12.0,35.0,5.498914907986021,gradient,"[0.3004141526531979, 0.17585018303465608, 0.523735664312146]"
58,COMPLETE,[0.1624794104317804],2025-09-17T01:56:26.566249,2025-09-17T02:09:18.834577,772.268328,0.046008755889747927,0.2,0.04236985807328869,50.0,9,1.8632986760040313,0.8301641639945055,0.24357314456906187,0.8208514640137357,0.17713278658113135,0.9601625389183999,0.30217845622777795,0.14076948336230982,0.34011836892157987,0.9119837163704085,,24.0,6.0,30.0,5.3706998799725465,gradient,"[0.17562422965921284, 0.0515287791691484, 0.17365409431598103, 0.03747308127709888, 0.20312585577506814, 0.06392694468917706, 0.029780293039961513, 0.07195327035966319, 0.19293345171468895]"
59,COMPLETE,[0.1343593768258514],2025-09-17T02:09:18.850591,2025-09-17T02:19:48.259460,629.408869,0.04667973530183309,0.2,0.042706564106701685,50.0,6,1.2258615075436259,0.6597476651597357,0.4685977704226624,0.37646181781373483,0.7037952706062959,0.5211421345236922,0.2621170687254427,,,,,27.0,6.0,33.0,5.46427186960684,gradient,"[0.2205140896554082, 0.15662414013134687, 0.12582861513441893, 0.23523656330629578, 0.1741865707819435, 0.08761002099058679]"
60,COMPLETE,[0.1340246442270326],2025-09-17T02:19:48.274473,2025-09-17T02:29:49.391043,601.11657,0.04583886579273131,0.2,0.047826603747230675,50.0,5,1.406302513277927,0.4637391656510326,0.0988416270991796,0.7637166475297126,0.43157991690601516,0.0604935108525149,,,,,,29.0,6.0,35.0,5.4645010451232885,gradient,"[0.25503002374388317, 0.054357242978603025, 0.4200004855739701, 0.23734427585258042, 0.03326797185096323]"
61,COMPLETE,[0.13143198356537716],2025-09-17T02:29:49.407057,2025-09-17T02:39:03.894771,554.487714,0.04923694464206266,0.2,0.0464730203673535,50.0,3,2.09939347969579,0.4142436896218204,0.3961099111426984,0.43786291195110527,,,,,,,,31.0,8.0,39.0,5.259880257299259,gradient,"[0.3318684582377383, 0.31734070740733944, 0.35079083435492237]"
62,COMPLETE,[0.18234184851300733],2025-09-17T02:39:03.910784,2025-09-17T02:52:47.947647,824.036863,0.047159521742749205,0.2,0.03635712018532389,50.0,10,2.3809859861123774,0.791221236777494,0.38394558855879435,0.44414100224856723,0.013008563191131193,0.9794644309215481,0.5977109762191266,0.9046304359542421,0.7623734905639739,0.367590564750394,0.021303706619272552,22.0,6.0,28.0,5.392224791910213,gradient,"[0.15026830631879845, 0.07291873704791511, 0.08435101722806064, 0.0024705792356304853, 0.18601935121652607, 0.11351694303658076, 0.17180691965363448, 0.1447895580709942, 0.06981259983463517, 0.004045988357224692]"
63,COMPLETE,[0.16501607330139273],2025-09-17T02:52:47.963661,2025-09-17T03:06:31.936426,823.972765,0.04792786324718401,0.2,0.050893009104403,50.0,10,0.7565566182315767,0.7709447551872123,0.9290868967615059,0.3645330331466678,0.8438850515594579,0.7866857346703575,0.18291174469179527,0.7874980622487251,0.8575139632077533,0.8114297867029289,0.7981708429691,33.0,7.0,40.0,5.51347319505086,gradient,"[0.10808657206633333, 0.13025812439480516, 0.051107586753344494, 0.11831281272408832, 0.11029345978669469, 0.02564425445712718, 0.11040734823687212, 0.12022358821240649, 0.11376257964935224, 0.11190367371897603]"
64,COMPLETE,[0.11500294963555031],2025-09-17T03:06:31.952440,2025-09-17T03:20:25.379701,833.427261,0.04775857508726384,0.2,0.04100968472316837,50.0,10,1.5663708373213332,0.5608455541131063,0.5340333033209573,0.1873607532231534,0.6792783307811542,0.45092544734155293,0.15695470852884302,0.9592286348039626,0.7965082571484413,0.2695207343719344,0.640474069444566,26.0,6.0,32.0,5.486854410163143,gradient,"[0.10713116508681474, 0.10200956316825249, 0.03578913238615355, 0.1297538662134706, 0.08613453059708366, 0.029981053905555832, 0.18322919826597905, 0.15214680220567817, 0.0514831045312988, 0.12234158363971312]"
65,COMPLETE,[0.137277325343392],2025-09-17T03:20:25.397717,2025-09-17T03:29:41.441693,556.043976,0.051871674466038326,0.2,0.04886411789898476,50.0,3,1.4856878549288541,0.2766805061596779,0.7143049940567614,0.7943473265319216,,,,,,,,28.0,10.0,38.0,5.306519903117298,gradient,"[0.15497418857390194, 0.40009626404379184, 0.4449295473823063]"
66,COMPLETE,[0.17034564277004688],2025-09-17T03:29:41.455706,2025-09-17T03:42:32.154760,770.699054,0.04508042185647654,0.2,0.03725286732295723,50.0,9,0.7616755850723897,0.019480984240141032,0.9770186227963458,0.9372071256162471,0.7822280303097122,0.4705409260675822,0.44455314915491023,0.24911107364747717,0.46455395377795394,0.43636788366065393,,26.0,6.0,32.0,5.8149566631333505,gradient,"[0.004074614648746449, 0.2043518101278055, 0.19602489462913644, 0.1636096899248331, 0.09841766342786232, 0.09298209738092005, 0.05210371392619214, 0.09716543691341893, 0.09127007902108517]"
67,COMPLETE,[0.2647301356542327],2025-09-17T03:42:32.169773,2025-09-17T03:52:33.657723,601.48795,0.049616138732772874,0.2,0.030222229129987198,50.0,5,2.595493665500364,0.44824538055990765,0.6696245240205712,0.9749626387324419,0.25055017205432556,0.5574476967556823,,,,,,19.0,8.0,27.0,5.389271718246601,gradient,"[0.15452312506330423, 0.2308389077907235, 0.3360977720924162, 0.08637187855148147, 0.19216831650207453]"
68,COMPLETE,[0.14593215250793862],2025-09-17T03:52:33.673737,2025-09-17T04:04:45.818012,732.144275,0.04525242587457982,0.2,0.044222682473074405,50.0,8,2.4949388706893507,0.36052825116562714,0.7333273179971985,0.1440366856847362,0.8476249466695122,0.47842674083966596,0.9567033086366364,0.016250358407393212,0.058016223319158074,,,25.0,5.0,30.0,5.289635133314523,gradient,"[0.1002884263550901, 0.20399023512682077, 0.040066797811328186, 0.23578449612746222, 0.13308434168439753, 0.26612690961574187, 0.0045203749418099735, 0.016138418337349338]"
69,COMPLETE,[0.16318374625035126],2025-09-17T04:04:45.835027,2025-09-17T04:14:48.783348,602.948321,0.04585101363664659,0.2,0.035685186146596506,50.0,5,0.5013518371505584,0.4379374419053194,0.6349106873932394,0.06600487522259982,0.42678872330622913,0.08879677459163215,,,,,,25.0,7.0,32.0,5.850153779346082,gradient,"[0.26470457576089634, 0.3837620355576296, 0.03989563536274783, 0.2579659036477962, 0.05367184967092997]"
70,COMPLETE,[0.18492896833726016],2025-09-17T04:14:48.799362,2025-09-17T04:24:48.899520,600.100158,0.0499497731986474,0.2,0.03301543535462407,50.0,5,1.2183123822713893,0.07352499580216854,0.5997046998281387,0.17285208668494928,0.5901029127557538,0.7227898920531242,,,,,,23.0,8.0,31.0,5.827267492279397,gradient,"[0.03405551702213764, 0.27777293137432263, 0.080062121951698, 0.2733255482834568, 0.334783881368385]"
71,COMPLETE,[0.10380200825671523],2025-09-17T04:24:48.915534,2025-09-17T04:35:48.038420,659.122886,0.04542483440106072,0.2,0.04799796827497206,50.0,7,1.810087353058593,0.19763620130688175,0.7127311506006081,0.12456259859568583,0.7372074094037484,0.8329548814285767,0.4177838641688475,0.06666006833938291,,,,27.0,6.0,33.0,5.424102057144541,gradient,"[0.06396953788082696, 0.23069195843526577, 0.04031757247260708, 0.23861426697153032, 0.2696051557772463, 0.1352254321233848, 0.021576076339138724]"
72,COMPLETE,[0.16147039753767153],2025-09-17T04:35:48.054435,2025-09-17T04:46:16.898602,628.844167,0.04566743053053392,0.2,0.0523102312084948,50.0,6,0.5212066712505935,0.011360478510119065,0.07934216638661278,0.7081241916893019,0.23444844506614873,0.9865290524306009,0.7154665516063103,,,,,32.0,7.0,39.0,5.60885043706285,gradient,"[0.004153328494650004, 0.02900705988636449, 0.2588863119167464, 0.08571306275103514, 0.36066959860981584, 0.26157063834138816]"
73,COMPLETE,[0.15935213866958675],2025-09-17T04:46:16.915618,2025-09-17T04:57:14.592388,657.67677,0.050684454781513795,0.2,0.03713433454788888,50.0,7,0.33669104893452273,0.34016436528307786,0.9664641475948645,0.745095531229203,0.5860686854974058,0.11889945900459346,0.5119365154397829,0.8575095950526125,,,,28.0,10.0,38.0,5.794647525235236,gradient,"[0.08244133875908816, 0.23422970282050665, 0.18057938857537723, 0.14203806150293635, 0.028816159417265202, 0.12407158421016966, 0.20782376471465674]"
74,COMPLETE,[0.11564166880928495],2025-09-17T04:57:14.608403,2025-09-17T05:11:00.817303,826.2089,0.04505122768490317,0.2,0.0532620159516833,50.0,10,1.0591801446584217,0.429332733814561,0.7606837927777643,0.6736275191817734,0.5508302154512142,0.893026311511032,0.6516984641228913,0.0998303990648619,0.14735029614189052,0.5224072364325529,0.8345770624381809,32.0,5.0,37.0,5.37887267795892,gradient,"[0.07717142567466914, 0.13673090391852094, 0.12108276852563835, 0.09901027730491134, 0.16051912234128424, 0.1171410787607876, 0.01794425072846673, 0.026485826798768847, 0.09390132184907438, 0.15001302409787848]"
75,COMPLETE,[0.11227625874868453],2025-09-17T05:11:00.832317,2025-09-17T05:21:30.594006,629.761689,0.0482844658579248,0.2,0.03904789374484833,50.0,6,2.0726612019438524,0.18086070247966043,0.9917806987507448,0.7304920532686159,0.5887692600383041,0.8709710643599362,0.78247423248203,,,,,24.0,6.0,30.0,5.412254924580704,gradient,"[0.0436297994723686, 0.23925149252324107, 0.17621971696064126, 0.14203132244194897, 0.2101080686034213, 0.18875959999837877]"
76,COMPLETE,[0.12256197444798321],2025-09-17T05:21:30.609020,2025-09-17T05:33:40.698415,730.089395,0.052239086836592334,0.2,0.032061959035863355,50.0,8,2.1037313049868818,0.9306980338102905,0.3402232521544857,0.30501979770016235,0.7377606294486304,0.01738894344295519,0.73316852629627,0.9607115906982877,0.031050046691048293,,,23.0,11.0,34.0,5.341346186120765,gradient,"[0.22946086202652458, 0.08388104184686496, 0.07520173372333767, 0.18189271262285794, 0.0042871928457993294, 0.1807605431010836, 0.23686061617428694, 0.007655297659244933]"
77,COMPLETE,[0.16407173812266623],2025-09-17T05:33:40.715430,2025-09-17T05:43:42.914245,602.198815,0.05042460654852909,0.2,0.03637279162470432,50.0,5,2.522326409505114,0.9752002781419722,0.055349408414908444,0.8302991503853457,0.23304946020945316,0.9033065602277095,,,,,,26.0,9.0,35.0,5.205871470489555,gradient,"[0.32536991114936337, 0.018467008779407653, 0.2770244911158055, 0.07775559939977554, 0.30138298955564785]"
78,COMPLETE,[0.20183955653256297],2025-09-17T05:43:42.931261,2025-09-17T05:54:12.059888,629.128627,0.05203929936211453,0.2,0.053873497390038695,50.0,6,0.6346355440930003,0.21324923899132694,0.12236487240044902,0.6205870724216491,0.6492787844071998,0.9824326141406339,0.13859398590686797,,,,,38.0,10.0,48.0,5.447205321205301,gradient,"[0.07821335971575619, 0.044879727716253044, 0.22761253526553768, 0.23813578590409218, 0.36032651656682924, 0.05083207483153165]"
79,COMPLETE,[0.20727057808806496],2025-09-17T05:54:12.076903,2025-09-17T06:03:50.239108,578.162205,0.04817931545918288,0.2,0.05396878077746964,50.0,4,1.7239761683488917,0.564434993333336,0.5957115061076574,0.8689552181480837,0.6900726252386304,,,,,,,31.0,6.0,37.0,4.9988131685458495,gradient,"[0.20757587494238125, 0.2190780843747476, 0.3195658345483081, 0.253780206134563]"
80,COMPLETE,[0.14603262580567827],2025-09-17T06:03:50.253119,2025-09-17T06:16:43.503410,773.250291,0.04628250210114261,0.2,0.040868018536510876,50.0,9,1.3303408627986864,0.2711936401591826,0.47305392075773894,0.7704401813061186,0.020125307073111443,0.8577222419607167,0.7479989763336793,0.8188898261573816,0.5276805503956012,0.9189984867010847,,24.0,6.0,30.0,5.670540730203897,gradient,"[0.050164348255193766, 0.08750368043456692, 0.14251303807179683, 0.0037227012851986036, 0.1586581352965628, 0.13836195097092363, 0.15147506555788615, 0.09760830262096014, 0.16999277750691122]"
81,COMPLETE,[0.1319160013084107],2025-09-17T06:16:43.520425,2025-09-17T06:30:28.404017,824.883592,0.04747704481586518,0.2,0.0468618125801388,50.0,10,1.5752553475430076,0.49928677518119224,0.17617090675716204,0.39308510654431,0.7381237994237664,0.6744319575502103,0.10790560447407417,0.947311293304766,0.13384769059460364,0.10652633609501172,0.7083700719021335,28.0,6.0,34.0,5.221014898221939,gradient,"[0.11132221780444435, 0.03927950233752958, 0.08764323034698569, 0.1645739131309396, 0.15037302208822947, 0.02405890121809019, 0.21121487562656258, 0.02984301308518941, 0.023751376119214795, 0.1579399482428144]"
82,COMPLETE,[0.1254798288844843],2025-09-17T06:30:28.420031,2025-09-17T06:41:28.651876,660.231845,0.050001047047288805,0.2,0.035966630640831374,50.0,7,1.6909506803207512,0.23948971523850993,0.4082906744309234,0.721694175519028,0.5389410533764458,0.05031656875043686,0.9030755016107916,0.5477748947460714,,,,24.0,8.0,32.0,5.576901045814498,gradient,"[0.07024018611116127, 0.11974799389994066, 0.2116664306578388, 0.15806657857689801, 0.014757398454401018, 0.26486394725719076, 0.16065746504256953]"
83,COMPLETE,[0.14503300488718598],2025-09-17T06:41:28.668891,2025-09-17T06:54:20.114826,771.445935,0.04806057063592724,0.2,0.034466109151090295,50.0,9,1.8785234198224656,0.7747027386512332,0.012690510735282714,0.18999315621085436,0.7328707773912309,0.8940111764353268,0.7623197730789653,0.32900309278248424,0.14744288771347783,0.21598851094588517,,23.0,7.0,30.0,5.7055561080117405,gradient,"[0.1908594285927735, 0.0031264942108032664, 0.04680761203203408, 0.18055350888362237, 0.22025281927758428, 0.1878087026620484, 0.0810547570840451, 0.03632472675655753, 0.05321195050053155]"
84,COMPLETE,[0.21563019040172035],2025-09-17T06:54:20.130840,2025-09-17T07:08:06.096302,825.965462,0.04603511585689861,0.2,0.03105312435222243,50.0,10,0.45180090793342265,0.6381685014122785,0.08275676139944421,0.04219267613836775,0.10546712553755447,0.13092770518221938,0.9729875200263799,0.7641552377157969,0.36904207776451164,0.940917794223669,0.04306867641478971,24.0,7.0,31.0,5.9965889777215295,gradient,"[0.15604347171611327, 0.020235490044045044, 0.010316854641139829, 0.02578857524991988, 0.032014136729162264, 0.2379126362792408, 0.1868494542731916, 0.09023730706899828, 0.2300710218150918, 0.010531052183097245]"
85,COMPLETE,[0.13817232195942214],2025-09-17T07:08:06.112316,2025-09-17T07:20:18.902808,732.790492,0.047574663551536445,0.2,0.04178707159614397,50.0,8,0.48978358877936456,0.12522885670314898,0.952331103728332,0.6595181638751707,0.6108754486963356,0.026154484904512276,0.7776856645403011,0.6640631149326419,0.9243801458774459,,,28.0,9.0,37.0,5.754966276091167,gradient,"[0.02641826920161304, 0.20090369048886877, 0.13913189703479645, 0.12887023388364238, 0.005517547961607759, 0.1640605031535386, 0.1400906995321238, 0.1950071587438091]"
86,COMPLETE,[0.5371399806984634],2025-09-17T07:20:18.917822,2025-09-17T07:33:11.620038,772.702216,0.0482085249844504,0.2,0.04613832010527663,50.0,9,0.031501153170919616,0.8580108178291173,0.5540528283908828,0.5931171704531087,0.5483287348932151,0.5470204428815126,0.0662339830801014,0.9238649234691946,0.8058055855729889,0.9295589793324032,,51.0,9.0,60.0,5.6578194079163255,gradient,"[0.1472728767807157, 0.0951001458607116, 0.1018053270956127, 0.09411763643443628, 0.09389307524682777, 0.011368701916290403, 0.15857637480650275, 0.13831213342223667, 0.15955372843666624]"
87,COMPLETE,[0.08373476000616466],2025-09-17T07:33:11.635051,2025-09-17T07:45:24.645455,733.010404,0.05283864472167877,0.2,0.038250083934164694,50.0,8,1.7363323820353465,0.3653075216541339,0.11216752338502418,0.9199587811152009,0.22686378767604926,0.14508003379938783,0.17382459072740655,0.41908168091381864,0.6766521538553276,,,27.0,11.0,38.0,5.3732161082603245,gradient,"[0.12020901817731182, 0.03691012929720178, 0.3027239662099177, 0.07465237248069516, 0.047740403321526494, 0.05719916001674297, 0.1379040792005481, 0.22266087129605594]"
88,COMPLETE,[0.0894473418570058],2025-09-17T07:45:24.661470,2025-09-17T07:59:10.693749,826.032279,0.04766292252385372,0.2,0.05051965259872286,50.0,10,1.2308618403243234,0.8867374265321157,0.411062474103849,0.48599591943772724,0.18826752060083438,0.5893207949395965,0.2536078765854377,0.37895593621990015,0.7433565283591522,0.8184689462869129,0.7843704815094039,31.0,6.0,37.0,5.4813843816191605,gradient,"[0.16005674975335338, 0.07419707523560941, 0.08772261656171104, 0.033982424255327943, 0.10637283166109607, 0.045776405983969815, 0.06840182182036221, 0.13417639345889637, 0.14773423946822736, 0.14157944180144633]"
89,COMPLETE,[0.08263448768423547],2025-09-17T07:59:10.708762,2025-09-17T08:09:41.354166,630.645404,0.04656157282498807,0.2,0.04791277511433796,50.0,6,1.7577638065088346,0.4549055374304117,0.8172739198655105,0.601272694255095,0.544067640566246,0.6223667084099161,0.8923044032780495,,,,,27.0,6.0,33.0,5.285024500032599,gradient,"[0.1156875514335263, 0.2078418723451663, 0.15291035175154802, 0.13836246862779353, 0.1582747947989108, 0.2269229610430551]"
90,COMPLETE,[0.11339966471482257],2025-09-17T08:09:41.370180,2025-09-17T08:19:43.124326,601.754146,0.04821008187095799,0.2,0.041804840461713046,50.0,5,0.7296543898027146,0.03850667825179445,0.480216704035967,0.07697681970963105,0.3379349434423598,0.9101268303207468,,,,,,29.0,8.0,37.0,5.684583580663835,gradient,"[0.020884842380975748, 0.260454825703785, 0.04174986832445132, 0.18328555848591643, 0.49362490510487156]"
