number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
267,COMPLETE,[0.041109682027587205],2025-09-21T15:20:25.524112,2025-09-21T15:28:52.365638,506.841526,0.048053157474252005,0.2,0.05168367657362288,50.0,2,2.270080830460624,0.596228011788825,0.554275707138637,40.0,7.0,47.0,5.300703379616281,random,"[0.5182321464763701, 0.48176785352362994]"
268,COMPLETE,[0.05882809492935547],2025-09-21T15:28:52.380644,2025-09-21T15:37:19.171664,506.79102,0.050774760389491455,0.2,0.0521469829900872,50.0,2,2.80412995295347,0.08014185631917538,0.40495625494474563,46.0,12.0,58.0,5.535917176637152,random,"[0.1652075208257689, 0.8347924791742312]"
269,COMPLETE,[0.06205334243913126],2025-09-21T15:37:19.186359,2025-09-21T15:45:47.009439,507.82308,0.048822858164260574,0.2,0.050913627658517896,50.0,2,2.178328134748721,0.6796381027347409,0.4541332555850831,41.0,8.0,49.0,5.2238105214831325,random,"[0.5994489962613986, 0.40055100373860153]"
270,COMPLETE,[0.06808316761099621],2025-09-21T15:45:47.025414,2025-09-21T15:54:13.863949,506.838535,0.048672834418421615,0.2,0.032057846624320034,50.0,2,2.721266518343101,0.28789475221089017,0.7520375202730804,33.0,10.0,43.0,5.899094409467489,random,"[0.27683990566349864, 0.7231600943365013]"
271,COMPLETE,[0.050638319170242405],2025-09-21T15:54:13.879964,2025-09-21T16:02:39.379722,505.499758,0.04953023227750291,0.2,0.03251855553727098,50.0,2,2.1956458329577933,0.3217659317044264,0.24633315947041634,31.0,10.0,41.0,5.721503432720603,random,"[0.566390505992549, 0.433609494007451]"
272,COMPLETE,[0.05367790064780672],2025-09-21T16:02:39.394939,2025-09-21T16:11:05.772380,506.377441,0.05153073392257261,0.2,0.05336731748373057,50.0,2,0.566876279536564,0.560569465449097,0.9900178419061159,42.0,11.0,53.0,5.455576432770196,random,"[0.36152073655577793, 0.638479263444222]"
273,COMPLETE,[0.09887520127652258],2025-09-21T16:11:05.787447,2025-09-21T16:19:31.475611,505.688164,0.04907330355575739,0.2,0.054925526750658274,50.0,2,0.06647423108160255,0.4351099694587146,0.9584624089209349,54.0,9.0,63.0,5.538203992020226,random,"[0.312226315768852, 0.6877736842311479]"
274,COMPLETE,[0.09272228583335733],2025-09-21T16:19:31.490854,2025-09-21T16:27:58.323050,506.832196,0.04907172455897393,0.2,0.03589634240603811,50.0,2,0.1261585681019397,0.23201459562716467,0.7690683953074149,42.0,12.0,54.0,5.820698933608151,random,"[0.2317635977518339, 0.7682364022481661]"
275,COMPLETE,[0.06157441791415955],2025-09-21T16:27:58.339066,2025-09-21T16:36:25.682406,507.34334,0.04935445280543891,0.2,0.044306216991519314,50.0,2,1.535275655331164,0.8759941307888656,0.7963242301407958,35.0,9.0,44.0,5.419855285157796,random,"[0.5238201955170128, 0.4761798044829872]"
276,COMPLETE,[0.060289024407169364],2025-09-21T16:36:25.697438,2025-09-21T16:44:51.952867,506.255429,0.05145742186601194,0.2,0.030606120518012987,50.0,2,1.130497566989578,0.7563538475286087,0.23777002275736764,37.0,13.0,50.0,5.7131003363510064,random,"[0.760824551281553, 0.23917544871844706]"
277,COMPLETE,[0.10077767943916621],2025-09-21T16:44:51.967880,2025-09-21T16:53:19.027594,507.059714,0.050391398941264626,0.2,0.051845301611098606,50.0,2,0.7861655783643985,0.052007299925136585,0.5581475854504616,55.0,12.0,67.0,5.5785953141153355,random,"[0.08523622636098703, 0.9147637736390128]"
278,COMPLETE,[0.04456763745835355],2025-09-21T16:53:19.042607,2025-09-21T17:01:45.961025,506.918418,0.04602145844506239,0.2,0.05414673112849591,50.0,2,0.46123146573779816,0.9730044678426658,0.6561031157313555,40.0,7.0,47.0,5.5051918780325675,random,"[0.5972622542877357, 0.40273774571226423]"
279,COMPLETE,[0.11963764861659486],2025-09-21T17:01:45.976038,2025-09-21T17:10:13.570515,507.594477,0.05280149775995303,0.2,0.036686607072422925,50.0,2,2.533941907968392,0.8617918551637314,0.13233906051544483,51.0,14.0,65.0,5.342768221274285,random,"[0.8668796448956296, 0.1331203551043704]"
280,COMPLETE,[0.08285595271909206],2025-09-21T17:10:13.585528,2025-09-21T17:18:40.583794,506.998266,0.04529920914460284,0.2,0.04113679330446705,50.0,2,0.11478731280805499,0.2709057734726546,0.7886679523728928,49.0,7.0,56.0,5.7514267397431755,random,"[0.255674302660223, 0.744325697339777]"
281,COMPLETE,[0.04826346728691198],2025-09-21T17:18:40.598721,2025-09-21T17:27:06.755521,506.1568,0.04725897651895692,0.2,0.049489864179802195,50.0,2,0.7403224107544909,0.36775013269773243,0.4249807680220312,38.0,8.0,46.0,5.556342671323154,random,"[0.46390286081169796, 0.5360971391883022]"
282,COMPLETE,[0.05719364308308437],2025-09-21T17:27:06.770511,2025-09-21T17:35:33.425646,506.655135,0.049878991301201936,0.2,0.03869937633663692,50.0,2,0.9265103499608632,0.13187571153484637,0.47499309920499266,39.0,12.0,51.0,5.723336033181678,random,"[0.2173051394321543, 0.7826948605678458]"
283,COMPLETE,[0.08912845169784453],2025-09-21T17:35:33.440659,2025-09-21T17:43:59.865824,506.425165,0.05029309509382329,0.2,0.032214692014374616,50.0,2,0.5033557723065686,0.2720408540513995,0.10453257397260823,34.0,12.0,46.0,5.933934896443947,random,"[0.7224111788207639, 0.27758882117923617]"
284,COMPLETE,[0.07017269704614987],2025-09-21T17:43:59.880440,2025-09-21T17:52:26.709933,506.829493,0.048182526636186385,0.2,0.053747235052513734,50.0,2,1.5980673383041415,0.5911052376712684,0.29608355045138857,45.0,7.0,52.0,5.338051761755638,random,"[0.6662677048952359, 0.33373229510476404]"
285,COMPLETE,[0.13644524783435594],2025-09-21T17:52:26.724946,2025-09-21T18:00:55.015967,508.291021,0.04541621534844434,0.2,0.04621158392490855,50.0,2,0.06657053212053077,0.9724934783892585,0.028628699632003617,59.0,9.0,68.0,5.6673471394389425,random,"[0.9714033908542624, 0.02859660914573765]"
286,COMPLETE,[0.07940571581403895],2025-09-21T18:00:55.030980,2025-09-21T18:09:22.670305,507.639325,0.04661755035426675,0.2,0.044998637684941875,50.0,2,2.196115653194904,0.028567388173627424,0.9151562064027093,53.0,11.0,64.0,5.773035608557645,random,"[0.030270927142022026, 0.9697290728579779]"
287,COMPLETE,[0.062097104974801184],2025-09-21T18:09:22.685319,2025-09-21T18:17:49.205949,506.52063,0.052549211571807634,0.2,0.043594854747228476,50.0,2,1.9919677788215318,0.20892794008040322,0.785326674488849,40.0,14.0,54.0,5.64370610880024,random,"[0.21013524807316938, 0.7898647519268307]"
288,COMPLETE,[0.12292899383481792],2025-09-21T18:17:49.221972,2025-09-21T18:26:15.859658,506.637686,0.05130145624232382,0.2,0.047102258420060404,50.0,2,2.1840839116796125,0.18286873771070394,0.03681810858148759,54.0,10.0,64.0,5.343371734936374,random,"[0.8324064039204324, 0.16759359607956753]"
289,COMPLETE,[0.0440681329538049],2025-09-21T18:26:15.875659,2025-09-21T18:34:42.723319,506.84766,0.0457453048329881,0.2,0.05132307723988602,50.0,2,1.4782730533935768,0.6311543827315818,0.7094222945862575,37.0,7.0,44.0,5.374986504986853,random,"[0.47080811818564894, 0.5291918818143512]"
290,COMPLETE,[0.06107706022296126],2025-09-21T18:34:42.738261,2025-09-21T18:43:09.985510,507.247249,0.0487055604287837,0.2,0.03188523912214027,50.0,2,0.5716040825709566,0.957725747019159,0.6947213431381758,29.0,10.0,39.0,5.851736192120306,random,"[0.579580279891425, 0.4204197201085749]"
291,COMPLETE,[0.07797882586975784],2025-09-21T18:43:10.001149,2025-09-21T18:51:35.266481,505.265332,0.05233734269076507,0.2,0.04790582788000871,50.0,2,0.5532895994134783,0.051830860399136855,0.3949821930803063,50.0,14.0,64.0,5.555865891255826,random,"[0.11600122242516685, 0.8839987775748331]"
292,COMPLETE,[0.044981504225491416],2025-09-21T18:51:35.281494,2025-09-21T19:00:01.431496,506.150002,0.04530693872147939,0.2,0.05498363627086965,50.0,2,2.2567840244279624,0.2979773698034419,0.4333998013986542,37.0,6.0,43.0,5.348912510278575,random,"[0.40741956617771435, 0.5925804338222856]"
293,COMPLETE,[0.05102568518790092],2025-09-21T19:00:01.447550,2025-09-21T19:08:27.641308,506.193758,0.04703432176381172,0.2,0.04971045167689567,50.0,2,2.425279015012525,0.4944437675693468,0.35092505534225565,41.0,7.0,48.0,5.383174081582519,random,"[0.5848852644770993, 0.41511473552290057]"
294,COMPLETE,[0.05069969876215727],2025-09-21T19:08:27.656159,2025-09-21T19:16:53.074297,505.418138,0.052244546943019825,0.2,0.03797457663599419,50.0,2,0.4483907299270483,0.5547142160795878,0.394800308427529,34.0,13.0,47.0,5.686547970198933,random,"[0.5842082472277443, 0.41579175277225566]"
295,COMPLETE,[0.07425116390510561],2025-09-21T19:16:53.089000,2025-09-21T19:25:19.994180,506.90518,0.04642027618984311,0.2,0.03487920514894938,50.0,2,0.5948737434958059,0.2703730784670819,0.01638764994448253,54.0,9.0,63.0,5.752524051385864,random,"[0.9428525306262904, 0.057147469373709577]"
296,COMPLETE,[0.05742082106392719],2025-09-21T19:25:20.009193,2025-09-21T19:33:47.131410,507.122217,0.04718847723274891,0.2,0.047321423985880906,50.0,2,0.5659282214289264,0.2003027345405874,0.5987001871468011,41.0,10.0,51.0,5.673256281826195,random,"[0.2506908662080666, 0.7493091337919335]"
297,COMPLETE,[0.04868920553602293],2025-09-21T19:33:47.146974,2025-09-21T19:42:12.638094,505.49112,0.047479214400577244,0.2,0.045253532068766096,50.0,2,2.321515068105705,0.8711880571506541,0.39600535679433785,41.0,8.0,49.0,5.467290264537408,random,"[0.6874941485360907, 0.31250585146390936]"
298,COMPLETE,[0.048217471689051654],2025-09-21T19:42:12.653464,2025-09-21T19:50:38.697647,506.044183,0.04652993192130712,0.2,0.04511195421683954,50.0,2,1.501064608010899,0.10203147318723602,0.14334346224599612,35.0,7.0,42.0,5.615876652369515,random,"[0.4158186450750971, 0.5841813549249029]"
299,COMPLETE,[0.12832349467758475],2025-09-21T19:50:38.712403,2025-09-21T19:59:03.708421,504.996018,0.051402786344221886,0.2,0.045367282642572684,50.0,2,2.9262108192201004,0.777979986420874,0.3121424243812181,47.0,10.0,57.0,5.194548177305635,random,"[0.7136629599683678, 0.2863370400316323]"
300,COMPLETE,[0.11920098500245693],2025-09-21T19:59:03.723296,2025-09-21T20:07:29.594897,505.871601,0.051089754846646386,0.2,0.054915447392814544,50.0,2,1.5993247084218551,0.8436511136630649,0.46698731301852014,46.0,9.0,55.0,5.167626206086396,random,"[0.643694779954767, 0.35630522004523296]"
301,COMPLETE,[0.05086030781827875],2025-09-21T20:07:29.609930,2025-09-21T20:15:55.724089,506.114159,0.04535565758244753,0.2,0.03725156597081541,50.0,2,2.3444309067688667,0.511834051074809,0.40167811571495504,33.0,6.0,39.0,5.58024980623715,random,"[0.56029253871186, 0.43970746128814]"
302,COMPLETE,[0.0523580462478233],2025-09-21T20:15:55.738810,2025-09-21T20:24:22.276794,506.537984,0.050923658101942326,0.2,0.04877567180793251,50.0,2,1.1438470684444435,0.42818297408165634,0.7285422683195948,39.0,10.0,49.0,5.442696897424831,random,"[0.3701682632885139, 0.6298317367114862]"
303,COMPLETE,[0.08522332901313937],2025-09-21T20:24:22.291651,2025-09-21T20:32:49.202925,506.911274,0.050934631401344216,0.2,0.03989635602019883,50.0,2,0.740941322908997,0.6804122086354072,0.061806313027878236,54.0,12.0,66.0,5.663947241807833,random,"[0.9167276061915398, 0.08327239380846019]"
304,COMPLETE,[0.07347709453933148],2025-09-21T20:32:49.217891,2025-09-21T20:41:18.340832,509.122941,0.04729325531710426,0.2,0.0346810508191807,50.0,2,0.49752252175985956,0.4295763699195653,0.7050441408068036,29.0,10.0,39.0,5.908204990553175,random,"[0.37860797143932845, 0.6213920285606715]"
305,COMPLETE,[0.06544659397371201],2025-09-21T20:41:18.355845,2025-09-21T20:49:43.731980,505.376135,0.04799400103272,0.2,0.033908525200683916,50.0,2,2.806716052626858,0.22086741510365981,0.7838128020836295,35.0,11.0,46.0,5.89189259521618,random,"[0.21983852306956136, 0.7801614769304387]"
306,COMPLETE,[0.05588137605111113],2025-09-21T20:49:43.747924,2025-09-21T20:58:10.600310,506.852386,0.04821823993064115,0.2,0.031996544043484385,50.0,2,2.2341607095674085,0.981395351746803,0.3547691698590814,38.0,9.0,47.0,5.678456482473621,random,"[0.7344869107640293, 0.2655130892359708]"
307,COMPLETE,[0.1037486263633818],2025-09-21T20:58:10.615189,2025-09-21T21:06:36.620876,506.005687,0.048133140138378556,0.2,0.05296105673148009,50.0,2,1.1516327541225266,0.8224248820574508,0.2294320338897074,51.0,7.0,58.0,5.3921133525919736,random,"[0.781879046083837, 0.21812095391616296]"
308,COMPLETE,[0.07643094678820989],2025-09-21T21:06:36.635665,2025-09-21T21:15:02.560790,505.925125,0.04976378095385006,0.2,0.032179962611460056,50.0,2,2.4916271881637,0.5170089949251193,0.8446191103603208,28.0,12.0,40.0,5.706812002158957,random,"[0.3796991211610883, 0.6203008788389118]"
309,COMPLETE,[0.07021342181200343],2025-09-21T21:15:02.575959,2025-09-21T21:23:29.310155,506.734196,0.04826536535036705,0.2,0.03583673511615413,50.0,2,2.642389121837818,0.33345792899302124,0.08765032354367633,46.0,9.0,55.0,5.462972113220046,random,"[0.7918579770980906, 0.20814202290190933]"
310,COMPLETE,[0.07294426822352121],2025-09-21T21:23:29.325528,2025-09-21T21:31:55.955384,506.629856,0.05047357092008381,0.2,0.0350229170399281,50.0,2,0.41478248624811287,0.2068930135757255,0.7714314276032375,36.0,14.0,50.0,5.797543024667923,random,"[0.21147689341830414, 0.7885231065816959]"
311,COMPLETE,[0.03832875532402667],2025-09-21T21:31:55.970881,2025-09-21T21:40:21.942673,505.971792,0.04745814460309483,0.2,0.051024365248489426,50.0,2,1.0531001853842132,0.4299095449822959,0.9136338122794262,40.0,8.0,48.0,5.512104801788149,random,"[0.3199818916588559, 0.6800181083411441]"
312,COMPLETE,[0.03787792772012739],2025-09-21T21:40:21.958688,2025-09-21T21:48:49.048594,507.089906,0.046378866115199,0.2,0.0471687867246329,50.0,2,0.936954938904674,0.5050550933532562,0.9109270452012148,38.0,7.0,45.0,5.593446855965266,random,"[0.35668182500441004, 0.6433181749955899]"
313,COMPLETE,[0.150643214419361],2025-09-21T21:48:49.064607,2025-09-21T21:57:14.081597,505.01699,0.0465905551533446,0.2,0.0511530070884546,50.0,2,1.6975731352315981,0.9226261726658973,0.10417281598944153,60.0,6.0,66.0,5.387964374014025,random,"[0.8985460473370132, 0.10145395266298686]"
314,COMPLETE,[0.050706598057203046],2025-09-21T21:57:14.096611,2025-09-21T22:05:40.073267,505.976656,0.05108984475023929,0.2,0.030804735030104065,50.0,2,0.5249715503364272,0.6973823702030693,0.2965820583627486,34.0,12.0,46.0,5.79759169522414,random,"[0.7016170299065088, 0.2983829700934913]"
315,COMPLETE,[0.05531035845620604],2025-09-21T22:05:40.088281,2025-09-21T22:14:04.650733,504.562452,0.04848976223954071,0.2,0.03376265675219426,50.0,2,0.583004287784717,0.5276853433711265,0.6508700172164983,29.0,11.0,40.0,5.838492101891525,random,"[0.447739122842752, 0.5522608771572479]"
316,COMPLETE,[0.0457439168366659],2025-09-21T22:14:04.665705,2025-09-21T22:22:29.344976,504.679271,0.04839744917324102,0.2,0.034018686764653035,50.0,2,2.3804756934019817,0.802277692534004,0.5256137852786447,33.0,9.0,42.0,5.561611539204972,random,"[0.6041741406877204, 0.3958258593122797]"
317,COMPLETE,[0.08298799477465733],2025-09-21T22:22:29.359990,2025-09-21T22:30:55.476154,506.116164,0.05012512492339602,0.2,0.03127665264553005,50.0,2,0.793191161188291,0.15463154770213283,0.5536349903550072,38.0,12.0,50.0,5.878624218819659,random,"[0.21832394923852494, 0.7816760507614751]"
318,COMPLETE,[0.1218738451126837],2025-09-21T22:30:55.491117,2025-09-21T22:39:20.355630,504.864513,0.048755383298432924,0.2,0.04869540372939109,50.0,2,2.5973122393804564,0.9792936262726033,0.18819777340351165,55.0,8.0,63.0,5.286708834989563,random,"[0.838801576220843, 0.1611984237791571]"
319,COMPLETE,[0.07907154068182483],2025-09-21T22:39:20.370643,2025-09-21T22:47:44.669385,504.298742,0.04732567371881178,0.2,0.05368374435223039,50.0,2,2.8071907042123945,0.7737167614046359,0.9370391099181287,40.0,7.0,47.0,5.182820635078125,random,"[0.45226602718387543, 0.5477339728161247]"
320,COMPLETE,[0.0460031286538081],2025-09-21T22:47:44.685367,2025-09-21T22:56:10.764084,506.078717,0.045529062453128676,0.2,0.03564623966066631,50.0,2,2.939030371063873,0.968894391391701,0.3788775756156828,40.0,7.0,47.0,5.434192504345709,random,"[0.7188859948935211, 0.2811140051064789]"
321,COMPLETE,[0.053592110126826305],2025-09-21T22:56:10.779098,2025-09-21T23:04:35.118603,504.339505,0.04866920661778047,0.2,0.04155304784665258,50.0,2,2.9261827207710613,0.9430351904132456,0.9839741602458916,36.0,9.0,45.0,5.348832473514534,random,"[0.489377589211323, 0.510622410788677]"
322,COMPLETE,[0.05484410753049944],2025-09-21T23:04:35.133616,2025-09-21T23:13:01.095461,505.961845,0.05192074966403071,0.2,0.044102646156725774,50.0,2,2.746650121753337,0.8590919289048541,0.512393153671963,42.0,11.0,53.0,5.253649642094798,random,"[0.6263953868829165, 0.37360461311708343]"
323,COMPLETE,[0.05132434488046811],2025-09-21T23:13:01.110662,2025-09-21T23:21:26.264070,505.153408,0.05220776772084823,0.2,0.04337059035012462,50.0,2,0.1691423974216505,0.3310210643951541,0.6503218033456314,38.0,13.0,51.0,5.676760473787195,random,"[0.33731438346030845, 0.6626856165396915]"
324,COMPLETE,[0.06297613135020898],2025-09-21T23:21:26.279080,2025-09-21T23:29:50.121541,503.842461,0.050245439168483466,0.2,0.04695506389713537,50.0,2,0.34569109195202163,0.14805932177976638,0.40873962002500586,42.0,10.0,52.0,5.626881552173,random,"[0.26591164361745445, 0.7340883563825454]"
325,COMPLETE,[0.09182286901834356],2025-09-21T23:29:50.137556,2025-09-21T23:38:14.352832,504.215276,0.049608139536726034,0.2,0.03845413831183239,50.0,2,2.9771089861562867,0.9569092108171867,0.23382535853816921,49.0,10.0,59.0,5.333713847464501,random,"[0.8036293187786104, 0.1963706812213896]"
326,COMPLETE,[0.04738868722219805],2025-09-21T23:38:14.368828,2025-09-21T23:46:39.222588,504.85376,0.05037470245892625,0.2,0.04473948769667007,50.0,2,1.6503650262484197,0.38842289229658433,0.7590539538232727,36.0,11.0,47.0,5.495781648228478,random,"[0.3385017254248044, 0.6614982745751956]"
327,COMPLETE,[0.0989427084620078],2025-09-21T23:46:39.238237,2025-09-21T23:55:03.209351,503.971114,0.04845828214256632,0.2,0.05372159785201459,50.0,2,1.9105879156308472,0.9542474941762616,0.41135836587104235,46.0,7.0,53.0,5.210923767370932,random,"[0.698772260792149, 0.301227739207851]"
328,COMPLETE,[0.03450661842429634],2025-09-21T23:55:03.223868,2025-09-22T00:03:28.742114,505.518246,0.04535162676579511,0.2,0.05046276989970892,50.0,2,0.9126308131915167,0.43544697748569905,0.7957457107065642,39.0,7.0,46.0,5.560765319822647,random,"[0.35367898271476705, 0.646321017285233]"
329,COMPLETE,[0.03948278454553917],2025-09-22T00:03:28.757223,2025-09-22T00:11:52.758369,504.001146,0.04711590967656759,0.2,0.033948395379758314,50.0,2,2.729322635353733,0.6577211118370112,0.257437330525288,40.0,8.0,48.0,5.593481898080435,random,"[0.7186964370226813, 0.2813035629773188]"
330,COMPLETE,[0.04585084936977324],2025-09-22T00:11:52.773330,2025-09-22T00:20:17.591007,504.817677,0.05041797772440346,0.2,0.04363252158281648,50.0,2,1.480528225217519,0.40752171349732697,0.20843184057407416,42.0,8.0,50.0,5.433973730956133,random,"[0.6616111081811976, 0.3383888918188023]"
331,COMPLETE,[0.09050144235283461],2025-09-22T00:20:17.606021,2025-09-22T00:28:42.154257,504.548236,0.04592661122773685,0.2,0.05444376637801479,50.0,2,0.5793729407066868,0.0995805200695914,0.9624134376274687,56.0,7.0,63.0,5.531644112175907,random,"[0.09376750154542529, 0.9062324984545748]"
332,COMPLETE,[0.12474800456533396],2025-09-22T00:28:42.168677,2025-09-22T00:37:07.045449,504.876772,0.05250401130254874,0.2,0.033165549120865355,50.0,2,2.7185797611673044,0.6129132510889189,0.6041703667389039,30.0,14.0,44.0,5.406121045374612,random,"[0.5035917352850492, 0.4964082647149508]"
333,COMPLETE,[0.08209167438830134],2025-09-22T00:37:07.061463,2025-09-22T00:45:32.140036,505.078573,0.05161268162267535,0.2,0.030566640887212736,50.0,2,0.08309191539346461,0.5105809631820947,0.40577935331298226,40.0,13.0,53.0,5.857848340035445,random,"[0.5571836252523248, 0.44281637474767527]"
334,COMPLETE,[0.16745993219187608],2025-09-22T00:45:32.155280,2025-09-22T00:53:58.381115,506.225835,0.04776811604992221,0.2,0.05360855783619636,50.0,2,2.910579268173265,0.43285588770718025,0.15986840438151642,50.0,7.0,57.0,5.106928533905819,random,"[0.730282010514269, 0.26971798948573095]"
335,COMPLETE,[0.052255111328281735],2025-09-22T00:53:58.397128,2025-09-22T01:02:23.856565,505.459437,0.04657563892057102,0.2,0.052296896782324895,50.0,2,2.9546624209933463,0.44963306787839463,0.6542815725745352,38.0,8.0,46.0,5.262353189616909,random,"[0.40730782200144816, 0.5926921779985518]"
336,COMPLETE,[0.08141127300870793],2025-09-22T01:02:23.871579,2025-09-22T01:10:49.683949,505.81237,0.05127384671425192,0.2,0.049107859728875485,50.0,2,0.9231320176220043,0.9578432959064989,0.3622205472821524,47.0,9.0,56.0,5.433138831223359,random,"[0.725603765945745, 0.2743962340542549]"
337,COMPLETE,[0.045214961713739066],2025-09-22T01:10:49.714688,2025-09-22T01:19:13.636438,503.92175,0.05223064440810986,0.2,0.035105152430110476,50.0,2,2.6406528933449374,0.23495070851043387,0.6029462431844795,32.0,14.0,46.0,5.720031788660591,random,"[0.28040525512734144, 0.7195947448726586]"
338,COMPLETE,[0.10383318166039329],2025-09-22T01:19:13.651932,2025-09-22T01:27:39.503902,505.85197,0.04821071872206427,0.2,0.04685019835126353,50.0,2,1.8802437319627607,0.16689543314294017,0.02550854624265428,55.0,9.0,64.0,5.429991614051054,random,"[0.867421940418743, 0.13257805958125696]"
339,COMPLETE,[0.048233635279640835],2025-09-22T01:27:39.518969,2025-09-22T01:36:04.419734,504.900765,0.04552974860203033,0.2,0.032940623653623345,50.0,2,1.351892069917782,0.8415762308363949,0.9964189106515713,30.0,7.0,37.0,5.725254469914337,random,"[0.4578772880515283, 0.5421227119484718]"
340,COMPLETE,[0.06679775498266267],2025-09-22T01:36:04.435718,2025-09-22T01:44:28.706317,504.270599,0.052932517206449606,0.2,0.03580624368170135,50.0,2,0.02191942507473199,0.6299554536303956,0.33439161734105843,50.0,16.0,66.0,5.747552933762094,random,"[0.6532455716340773, 0.3467544283659227]"
341,COMPLETE,[0.0792123302573708],2025-09-22T01:44:28.721332,2025-09-22T01:52:53.385342,504.66401,0.05292343513080972,0.2,0.049575827713696466,50.0,2,1.1838191176812844,0.15829962179426216,0.8993642465623467,49.0,14.0,63.0,5.455227114130559,random,"[0.14966912128730187, 0.8503308787126982]"
342,COMPLETE,[0.04577111643254054],2025-09-22T01:52:53.400427,2025-09-22T02:01:18.919202,505.518775,0.05267041811032982,0.2,0.04547616875463017,50.0,2,1.7976899115325153,0.43850770499984487,0.3362367874053404,40.0,11.0,51.0,5.36629967480595,random,"[0.5660029975024446, 0.4339970024975553]"
343,COMPLETE,[0.049681860233048374],2025-09-22T02:01:18.934142,2025-09-22T02:09:43.409885,504.475743,0.04953831749556222,0.2,0.04465781272452393,50.0,2,1.714846154493964,0.5646911640314184,0.44763505602808673,37.0,9.0,46.0,5.4250584651368605,random,"[0.5578154085530113, 0.4421845914469888]"
344,COMPLETE,[0.10685548608270375],2025-09-22T02:09:43.424957,2025-09-22T02:18:10.065084,506.640127,0.046283598390585656,0.2,0.053839591227579475,50.0,2,2.6890103998858104,0.5751954573156052,0.5390383291655828,40.0,6.0,46.0,5.13519373490314,random,"[0.516225108495502, 0.4837748915044981]"
345,COMPLETE,[0.04559897586022124],2025-09-22T02:18:10.079755,2025-09-22T02:26:35.184322,505.104567,0.05272466543461871,0.2,0.03410651378794462,50.0,2,1.4128078363517598,0.9768930837437083,0.49036645772527976,35.0,13.0,48.0,5.657183292860674,random,"[0.665794330269384, 0.334205669730616]"
346,COMPLETE,[0.05640843318721784],2025-09-22T02:26:35.199336,2025-09-22T02:34:59.492380,504.293044,0.0517927286957306,0.2,0.04859220365258245,50.0,2,0.467028599934718,0.5687847292877419,0.2952765350277098,43.0,11.0,54.0,5.53183296589391,random,"[0.6582689825105849, 0.34173101748941515]"
347,COMPLETE,[0.037322438099514924],2025-09-22T02:34:59.507392,2025-09-22T02:43:23.728211,504.220819,0.04924581763458623,0.2,0.05086988744217566,50.0,2,1.824689274886659,0.47419051909522886,0.5047817955773288,40.0,8.0,48.0,5.301541558793423,random,"[0.4843758214488772, 0.5156241785511227]"
348,COMPLETE,[0.04291352552839714],2025-09-22T02:43:23.743151,2025-09-22T02:51:48.049896,504.306745,0.05004446176119766,0.2,0.04336595125382588,50.0,2,0.6311877271928062,0.32125906300416424,0.47354493811037435,37.0,11.0,48.0,5.644347376641365,random,"[0.4041991013553892, 0.5958008986446108]"
349,COMPLETE,[0.06044590633067711],2025-09-22T02:51:48.065017,2025-09-22T03:00:13.434828,505.369811,0.05266341306363417,0.2,0.052694831683330834,50.0,2,0.23893947197589982,0.9387880520695289,0.69609079516249,45.0,11.0,56.0,5.431138296211899,random,"[0.5742248446476462, 0.42577515535235383]"
350,COMPLETE,[0.04422054969861406],2025-09-22T03:00:13.449923,2025-09-22T03:08:38.732002,505.282079,0.04619889029755135,0.2,0.04631871324149803,50.0,2,1.4138537235988555,0.4069038594857061,0.48383801493408546,35.0,7.0,42.0,5.4987928228571095,random,"[0.4568145623003901, 0.5431854376996099]"
351,COMPLETE,[0.09998804329678762],2025-09-22T03:08:38.747234,2025-09-22T03:17:03.586887,504.839653,0.046333563134781035,0.2,0.03095825232860863,50.0,2,0.31715725233045555,0.1547510706476939,0.9188946138099228,44.0,9.0,53.0,5.895763291809688,random,"[0.1441360710408582, 0.8558639289591417]"
352,COMPLETE,[0.06962356718263091],2025-09-22T03:17:03.601745,2025-09-22T03:25:28.489280,504.887535,0.05222353289363561,0.2,0.0432717182131816,50.0,2,2.5104361738726113,0.17869839130865903,0.8502728190835227,43.0,14.0,57.0,5.695619043581816,random,"[0.1736670467588204, 0.8263329532411796]"
353,COMPLETE,[0.06180855489196332],2025-09-22T03:25:28.504235,2025-09-22T03:33:52.826610,504.322375,0.051589735716832646,0.2,0.03722962208532454,50.0,2,0.48014632662146006,0.02350357130105993,0.3576967175457034,50.0,15.0,65.0,5.758381580110537,random,"[0.061656751027562844, 0.938343248972437]"
354,COMPLETE,[0.044047972129759576],2025-09-22T03:33:52.841687,2025-09-22T03:42:18.132671,505.290984,0.048161393494131136,0.2,0.05241123872027921,50.0,2,0.7518845621234004,0.7868813761073892,0.5716000866577888,42.0,8.0,50.0,5.52845968560203,random,"[0.5792360055511531, 0.42076399444884693]"
355,COMPLETE,[0.044425346055935906],2025-09-22T03:42:18.147695,2025-09-22T03:50:42.288896,504.141201,0.04578826164280687,0.2,0.04350151882532025,50.0,2,1.6655418327584406,0.7351370127261697,0.40708350028908874,38.0,6.0,44.0,5.536766681013099,random,"[0.6436034061282432, 0.35639659387175676]"
